job_id,energy_qpu_kwh,energy_cpu_kwh,energy_total_kwh,cost_energy_total,phi_qpu,phi_cpu,qpu_time_s,cpu_time_s,qpu_phase_s,qpu_idle_s,qpu_wait_s,cpu_wait_s,wait_total_s,qpu_turn_s,cpu_turn_s,turn_total_s,job_turnaround_s
467,0.1752,0.0121,0.1873,0.0337,0.9353977576081153,0.06460224239188468,10.092,7.4625,118.0921,108.0001,0.0,0.0,0.0,118.09209999999999,7.4625,125.5546,127.0502
468,0.1207,0.0042,0.1249,0.0225,0.966373098478783,0.03362690152121697,6.9516,2.5916,62.9512,55.9996,0.0,0.0,0.0,62.951200000000014,2.5915999999999997,65.54280000000001,67.0441
469,0.1618,0.0003,0.1621,0.0292,0.9981492905613819,0.001850709438618137,8.5236,0.1641,14.5242,6.0006,0.0,0.0,0.0,14.5242,0.1641,14.6883,14.6907
470,0.1254,0.0083,0.1337,0.0241,0.9379207180254301,0.062079281974569925,6.6888,5.1174,30.6888,24.0,0.0,0.0,0.0,30.688800000000004,5.117399999999999,35.806200000000004,38.3054
471,0.221,0.0,0.2211,0.0398,0.9995477159656264,0.0,11.7876,0.0259,12.7868,0.9992,0.0,0.0,0.0,12.786800000000003,0.025900000000000003,12.812700000000003,12.8158
472,0.3492,0.0023,0.3516,0.0633,0.9931740614334471,0.006541524459613196,18.8592,1.494,18.8595,0.0003,0.0,0.0,0.0,18.8595,1.4940000000000002,20.3535,20.8512
473,0.2424,0.002,0.2444,0.044,0.9918166939443536,0.008183306055646482,13.0908,1.2547,39.0908,26.0,0.0,0.0,0.0,39.09079999999999,1.2547,40.34549999999999,41.3498
474,0.2327,0.0002,0.2328,0.0419,0.9995704467353951,0.000859106529209622,12.1104,0.1033,16.1107,4.0003,0.0,0.0,0.0,16.1107,0.10329999999999999,16.214000000000002,16.2158
475,0.0956,0.0002,0.0958,0.0172,0.9979123173277663,0.0020876826722338207,5.436,0.1111,6.436,1.0,0.0,0.0,0.0,6.436000000000001,0.11109999999999999,6.547100000000001,6.5515
476,0.2018,0.0004,0.2022,0.0364,0.9980217606330367,0.001978239366963403,12.1104,0.2345,13.1106,1.0002,0.0,0.0,0.0,13.1106,0.2345,13.3451,13.3486
477,0.3111,0.0033,0.3144,0.0566,0.9895038167938931,0.01049618320610687,17.454,2.1309,45.4543,28.0003,0.0,0.0,0.0,45.454299999999996,2.1309,47.58519999999999,49.5875
478,0.1833,0.0002,0.1835,0.033,0.9989100817438692,0.0010899182561307902,9.7776,0.1,11.7772,1.9996,0.0,0.0,0.0,11.7772,0.1,11.8772,11.8813
479,0.1019,0.0047,0.1066,0.0192,0.9559099437148219,0.04409005628517824,5.436,2.9572,65.4358,59.9998,0.0,0.0,0.0,65.43580000000001,2.9572,68.39300000000001,69.3942
480,0.391,0.0001,0.3911,0.0704,0.9997443109179238,0.00025568908207619537,20.8536,0.0809,20.8535,0.0,0.0,0.0,0.0,20.8535,0.0809,20.9344,20.9319
481,0.1197,0.0,0.1197,0.0215,1.0,0.0,6.2304,0.0073,6.2304,0.0,0.0,0.0,0.0,6.230399999999999,0.0073,6.2376999999999985,6.2388
482,0.1974,0.0011,0.1986,0.0357,0.9939577039274924,0.0055387713997985906,11.3724,0.6904,25.3725,14.0001,0.0,0.0,0.0,25.3725,0.6903999999999999,26.0629,26.0658
483,0.1539,0.0076,0.1615,0.0291,0.9529411764705883,0.047058823529411764,8.5236,4.6202,53.524,45.0004,0.0,0.0,0.0,53.524000000000015,4.6202,58.14420000000001,59.647
484,0.1051,0.0002,0.1053,0.019,0.9981006647673314,0.001899335232668566,6.0552,0.1187,7.0552,1.0,0.0,0.0,0.0,7.055199999999999,0.11870000000000001,7.173899999999999,7.6695
485,0.3536,0.0001,0.3537,0.0637,0.9997172745264349,0.0002827254735651682,21.2172,0.0537,26.2168,4.9996,0.0,0.0,0.0,26.216800000000003,0.0537,26.270500000000002,26.2663
486,0.075,0.0002,0.0752,0.0135,0.9973404255319148,0.0026595744680851063,4.1532,0.1414,5.1535,1.0003,0.0,0.0,0.0,5.153499999999999,0.14139999999999997,5.294899999999999,5.2987
487,0.0862,0.0058,0.092,0.0166,0.9369565217391305,0.06304347826086956,4.7148,3.5985,21.7148,17.0,0.0,0.0,0.0,21.714800000000004,3.5985,25.313300000000005,26.817
488,0.1345,0.0,0.1345,0.0242,1.0,0.0,7.548,0.0067,8.5479,0.9999,0.0,0.0,0.0,8.547899999999998,0.0067,8.554599999999999,8.555
489,0.2616,0.0001,0.2617,0.0471,0.9996178830722201,0.0003821169277799007,15.2724,0.0367,15.2728,0.0004,0.0,0.0,0.0,15.2728,0.036699999999999997,15.3095,15.3064
490,0.3106,0.0,0.3106,0.0559,1.0,0.0,16.9824,0.0137,17.9825,1.0001,0.0,0.0,0.0,17.982499999999998,0.0137,17.996199999999998,17.9966
491,0.0785,0.0001,0.0786,0.0141,0.9987277353689568,0.001272264631043257,4.0368,0.0739,4.0368,0.0,0.0,0.0,0.0,4.0367999999999995,0.07390000000000001,4.1107,4.1091
492,0.3096,0.0004,0.31,0.0558,0.9987096774193548,0.0012903225806451613,17.5992,0.2497,20.5991,2.9999,0.0,0.0,0.0,20.599099999999996,0.24970000000000003,20.848799999999997,21.848
493,0.0811,0.0086,0.0896,0.0161,0.9051339285714286,0.09598214285714286,4.5492,5.8449,43.5492,39.0,0.0,0.0,0.0,43.54920000000001,5.8449,49.394100000000016,49.8906
494,0.3111,0.0011,0.3122,0.0562,0.9964766175528508,0.0035233824471492636,17.454,0.6557,29.4543,12.0003,0.0,0.0,0.0,29.454299999999993,0.6557,30.109999999999992,32.1103
495,0.3862,0.0007,0.3869,0.0696,0.9981907469630394,0.0018092530369604547,20.8536,0.4186,38.8533,17.9997,0.0,0.0,0.0,38.853300000000004,0.41859999999999997,39.2719,39.2716
496,0.3184,0.0028,0.3212,0.0578,0.991282689912827,0.008717310087173101,16.9824,1.7125,39.9827,23.0003,0.0,0.0,0.0,39.9827,1.7125,41.6952,42.6962
497,0.2619,0.002,0.264,0.0475,0.9920454545454546,0.007575757575757576,14.1444,1.3046,47.1445,33.0001,0.0,0.0,0.0,47.1445,1.3045999999999998,48.4491,50.4531
498,0.1295,0.0001,0.1296,0.0233,0.9992283950617284,0.000771604938271605,6.8232,0.038,9.8234,3.0002,0.0,0.0,0.0,9.8234,0.038,9.8614,9.8567
499,0.2338,0.0001,0.2339,0.0421,0.9995724668661822,0.0004275331338178709,12.786,0.0644,12.7863,0.0003,0.0,0.0,0.0,12.7863,0.06440000000000001,12.8507,12.8538
500,0.3496,0.0001,0.3497,0.0629,0.9997140406062339,0.00028595939376608524,18.1956,0.0801,18.1957,0.0001,0.0,0.0,0.0,18.195700000000002,0.0801,18.275800000000004,18.2779
501,0.1746,0.0044,0.179,0.0322,0.9754189944134078,0.02458100558659218,9.4296,2.8519,25.4296,16.0,0.0,0.0,0.0,25.429600000000008,2.8519,28.28150000000001,29.2785
502,0.185,0.0005,0.1855,0.0334,0.9973045822102425,0.0026954177897574125,10.6548,0.3395,25.6549,15.0001,0.0,0.0,0.0,25.654899999999998,0.3395000000000001,25.9944,25.9993
503,0.1199,0.0001,0.1199,0.0216,1.0,0.0008340283569641367,6.3936,0.0381,8.3933,1.9997,0.0,0.0,0.0,8.3933,0.0381,8.4314,8.4333
504,0.249,0.0001,0.2491,0.0448,0.9995985547972702,0.0004014452027298274,14.5368,0.0619,18.5373,4.0005,0.0,0.0,0.0,18.5373,0.061900000000000004,18.5992,20.604
505,0.1309,0.0006,0.1315,0.0237,0.9954372623574144,0.004562737642585551,7.248,0.3802,26.2479,18.9999,0.0,0.0,0.0,26.247899999999998,0.38020000000000004,26.628099999999996,27.1291
506,0.1182,0.0005,0.1187,0.0214,0.995787700084246,0.004212299915754001,6.546,0.32,35.5458,28.9998,0.0,0.0,0.0,35.5458,0.32,35.8658,36.3622
507,0.1232,0.0049,0.1281,0.0231,0.9617486338797815,0.03825136612021858,6.8232,3.0226,24.8236,18.0004,0.0,0.0,0.0,24.8236,3.0225999999999997,27.8462,28.8474
508,0.1009,0.0003,0.1012,0.0182,0.9970355731225297,0.0029644268774703555,5.6604,0.1837,10.6607,5.0003,0.0,0.0,0.0,10.6607,0.1837,10.8444,10.8412
509,0.0646,0.0049,0.0695,0.0125,0.9294964028776979,0.07050359712230216,3.624,3.382,42.624,39.0,0.0,0.0,0.0,42.623999999999995,3.3819999999999997,46.00599999999999,48.5056
510,0.2517,0.0001,0.2517,0.0453,1.0,0.00039729837107667864,14.496,0.049,14.4958,0.0,0.0,0.0,0.0,14.4958,0.048999999999999995,14.544799999999999,14.5453
511,0.1091,0.0,0.1091,0.0196,1.0,0.0,6.546,0.009,6.5456,0.0,0.0,0.0,0.0,6.5455999999999985,0.009000000000000001,6.554599999999999,6.5521
512,0.2503,0.0119,0.2622,0.0472,0.9546147978642259,0.045385202135774225,13.6884,7.8981,50.6881,36.9997,0.0,0.0,0.0,50.68810000000001,7.8980999999999995,58.58620000000001,59.5909
513,0.1588,0.0,0.1588,0.0286,1.0,0.0,9.2688,0.0113,13.2681,3.9993,0.0,0.0,0.0,13.268099999999999,0.0113,13.279399999999999,13.2792
514,0.1788,0.0,0.1789,0.0322,0.999441028507546,0.0,9.7776,0.0318,9.7771,0.0,0.0,0.0,0.0,9.7771,0.031799999999999995,9.808900000000001,9.8045
515,0.244,0.0,0.244,0.0439,1.0,0.0,13.6884,0.0084,13.6882,0.0,0.0,0.0,0.0,13.688200000000002,0.0084,13.696600000000002,13.7002
516,0.0731,0.0,0.0731,0.0132,1.0,0.0,4.1532,0.0094,4.1538,0.0006,0.0,0.0,0.0,4.1537999999999995,0.0094,4.1632,4.1681
517,0.1895,0.0001,0.1896,0.0341,0.9994725738396625,0.0005274261603375528,11.3724,0.0507,12.3724,1.0,0.0,0.0,0.0,12.372399999999997,0.050699999999999995,12.423099999999998,12.4206
518,0.1093,0.0063,0.1156,0.0208,0.9455017301038062,0.054498269896193774,6.0552,3.8098,70.0552,64.0,0.0,0.0,0.0,70.05520000000001,3.8098,73.86500000000001,75.3642
519,0.2424,0.0005,0.2429,0.0437,0.9979415397282833,0.0020584602717167557,13.0908,0.3053,26.0909,13.0001,0.0,0.0,0.0,26.090900000000005,0.3053,26.396200000000004,26.3984
520,0.3461,0.0,0.3462,0.0623,0.9997111496244946,0.0,18.6912,0.0177,21.6909,2.9997,0.0,0.0,0.0,21.690900000000003,0.0177,21.708600000000004,21.7046
521,0.0846,0.0001,0.0847,0.0152,0.9988193624557261,0.001180637544273908,4.4592,0.0468,10.459,5.9998,0.0,0.0,0.0,10.459000000000003,0.0468,10.505800000000002,11.0094
522,0.0759,0.0,0.076,0.0137,0.9986842105263157,0.0,4.1532,0.014,4.1534,0.0002,0.0,0.0,0.0,4.1533999999999995,0.013999999999999999,4.1674,4.666
523,0.2574,0.0001,0.2576,0.0464,0.9992236024844722,0.0003881987577639752,13.902,0.0769,16.9022,3.0002,0.0,0.0,0.0,16.9022,0.0769,16.9791,17.4777
524,0.161,0.0161,0.1771,0.0319,0.9090909090909091,0.0909090909090909,8.9184,10.3908,60.9182,51.9998,0.0,0.0,0.0,60.918200000000006,10.3908,71.30900000000001,71.8121
525,0.1703,0.0001,0.1703,0.0307,1.0,0.0005871990604815032,9.4296,0.0494,9.4296,0.0,0.0,0.0,0.0,9.4296,0.0494,9.479000000000001,9.483
526,0.1869,0.0128,0.1997,0.036,0.9359038557836756,0.0640961442163245,10.092,7.9943,59.0922,49.0002,0.0,0.0,0.0,59.092200000000005,7.994299999999998,67.0865,69.083
527,0.1177,0.0097,0.1274,0.0229,0.9238618524332809,0.076138147566719,6.6888,6.4453,52.6886,45.9998,0.0,0.0,0.0,52.6886,6.445300000000001,59.133900000000004,60.1339
528,0.1657,0.0001,0.1657,0.0298,1.0,0.000603500301750151,8.7276,0.0389,9.7273,0.9997,0.0,0.0,0.0,9.727299999999998,0.0389,9.766199999999998,9.7615
529,0.3304,0.0011,0.3315,0.0597,0.9966817496229261,0.0033182503770739064,18.5364,0.6721,36.5364,18.0,0.0,0.0,0.0,36.5364,0.6720999999999999,37.2085,38.2089
530,0.2875,0.0003,0.2877,0.0518,0.9993048314216196,0.0010427528675703856,15.9216,0.1622,16.9215,0.9999,0.0,0.0,0.0,16.9215,0.16219999999999998,17.0837,17.0857
531,0.2752,0.015,0.2902,0.0522,0.9483115093039283,0.05168849069607167,15.6432,9.0075,69.6436,54.0004,0.0,0.0,0.0,69.64359999999999,9.0075,78.65109999999999,80.6499
532,0.1342,0.0098,0.144,0.0259,0.9319444444444446,0.06805555555555556,7.248,5.993,55.248,48.0,0.0,0.0,0.0,55.24799999999999,5.993,61.24099999999999,63.2422
533,0.2521,0.0102,0.2623,0.0472,0.961113229126954,0.038886770873046136,14.1444,5.9713,55.1445,41.0001,0.0,0.0,0.0,55.144499999999994,5.9713,61.11579999999999,61.6185
534,0.1643,0.0019,0.1662,0.0299,0.9885679903730447,0.011432009626955477,9.0984,1.2345,32.0979,22.9995,0.0,0.0,0.0,32.097899999999996,1.2345,33.33239999999999,33.8345
535,0.2415,0.0002,0.2417,0.0435,0.9991725279271825,0.0008274720728175425,13.2084,0.1019,24.2085,11.0001,0.0,0.0,0.0,24.208499999999997,0.1019,24.310399999999998,24.3094
536,0.0808,0.0028,0.0836,0.015,0.9665071770334929,0.03349282296650718,4.7148,1.7711,58.7148,54.0,0.0,0.0,0.0,58.71479999999998,1.7711000000000001,60.48589999999998,60.4885
537,0.2243,0.0031,0.2274,0.0409,0.9863676341248901,0.013632365875109938,12.1104,1.9521,27.1104,15.0,0.0,0.0,0.0,27.1104,1.9521,29.0625,29.5648
538,0.219,0.0,0.2191,0.0394,0.9995435874030124,0.0,12.786,0.0209,13.786,1.0,0.0,0.0,0.0,13.786000000000001,0.020900000000000002,13.8069,13.8051
539,0.0978,0.0,0.0978,0.0176,1.0,0.0,5.8668,0.0134,5.8663,0.0,0.0,0.0,0.0,5.866300000000001,0.0134,5.879700000000001,5.8803
540,0.1811,0.0001,0.1812,0.0326,0.9994481236203091,0.0005518763796909492,9.7776,0.0693,11.777,1.9994,0.0,0.0,0.0,11.777000000000001,0.0693,11.846300000000001,11.8437
541,0.0681,0.0028,0.0709,0.0128,0.9605077574047953,0.03949224259520451,3.774,1.7118,26.7739,22.9999,0.0,0.0,0.0,26.773899999999998,1.7118000000000002,28.485699999999998,29.4903
542,0.0799,0.0037,0.0836,0.0151,0.9557416267942584,0.04425837320574163,4.2624,2.4519,18.2621,13.9997,0.0,0.0,0.0,18.2621,2.4518999999999997,20.714,21.7131
543,0.0604,0.0004,0.0608,0.0109,0.993421052631579,0.006578947368421053,3.624,0.2436,4.624,1.0,0.0,0.0,0.0,4.624,0.2436,4.8675999999999995,4.8705
544,0.1125,0.0159,0.1284,0.0231,0.8761682242990655,0.1238317757009346,6.2304,10.1609,50.2303,43.9999,0.0,0.0,0.0,50.230299999999986,10.1609,60.391199999999984,61.3886
545,0.1698,0.0013,0.1711,0.0308,0.9924021040327294,0.007597895967270602,9.7776,0.8499,27.7772,17.9996,0.0,0.0,0.0,27.7772,0.8499,28.627100000000002,28.6306
546,0.1643,0.0027,0.167,0.0301,0.9838323353293412,0.016167664670658683,9.0984,1.6748,36.098,26.9996,0.0,0.0,0.0,36.098,1.6748,37.7728,37.7748
547,0.2584,0.0001,0.2585,0.0465,0.9996131528046422,0.00038684719535783365,14.496,0.0569,14.4957,0.0,0.0,0.0,0.0,14.4957,0.0569,14.5526,14.5517
548,0.1822,0.0,0.1822,0.0328,1.0,0.0,10.092,0.0148,10.092,0.0,0.0,0.0,0.0,10.091999999999999,0.014800000000000002,10.106799999999998,10.1042
549,0.2764,0.0012,0.2776,0.05,0.9956772334293947,0.004322766570605187,15.9216,0.8064,19.9215,3.9999,0.0,0.0,0.0,19.921499999999998,0.8064,20.727899999999998,20.7304
550,0.1901,0.0002,0.1903,0.0343,0.9989490278507619,0.0010509721492380452,9.7776,0.1274,14.7772,4.9996,0.0,0.0,0.0,14.7772,0.1274,14.9046,15.4049
551,0.1096,0.0043,0.114,0.0205,0.9614035087719298,0.037719298245614034,6.2304,2.7585,14.2303,7.9999,0.0,0.0,0.0,14.2303,2.7585000000000006,16.9888,17.9912
552,0.1699,0.0,0.1699,0.0306,1.0,0.0,9.06,0.0215,14.0599,4.9999,0.0,0.0,0.0,14.0599,0.021499999999999995,14.0814,14.0854
553,0.1961,0.0002,0.1963,0.0353,0.9989811512990321,0.0010188487009679063,11.148,0.0978,19.1475,7.9995,0.0,0.0,0.0,19.147499999999994,0.09780000000000001,19.245299999999993,19.2447
554,0.1019,0.0,0.1019,0.0183,1.0,0.0,5.8668,0.0061,5.8665,0.0,0.0,0.0,0.0,5.8665,0.006100000000000001,5.8726,5.8681
555,0.3094,0.0047,0.3141,0.0565,0.985036612543776,0.014963387456224133,16.5024,3.0198,54.502,37.9996,0.0,0.0,0.0,54.502,3.0198,57.5218,58.517
556,0.3394,0.0,0.3394,0.0611,1.0,0.0,17.454,0.022,17.4546,0.0006,0.0,0.0,0.0,17.454599999999996,0.022,17.476599999999994,17.4726
557,0.1874,0.0003,0.1877,0.0338,0.998401704848162,0.0015982951518380393,10.6548,0.1618,18.6552,8.0004,0.0,0.0,0.0,18.655199999999997,0.16180000000000003,18.816999999999997,18.8204
558,0.0805,0.005,0.0854,0.0154,0.9426229508196721,0.058548009367681494,4.6344,3.1243,43.634,38.9996,0.0,0.0,0.0,43.634,3.1243000000000003,46.7583,47.2595
559,0.3809,0.0006,0.3815,0.0687,0.9984272608125819,0.0015727391874180863,20.0652,0.4008,33.066,13.0008,0.0,0.0,0.0,33.066,0.40079999999999993,33.4668,33.9667
560,0.3238,0.0,0.3238,0.0583,1.0,0.0,18.1656,0.0062,22.1658,4.0002,0.0,0.0,0.0,22.165799999999997,0.006200000000000001,22.171999999999997,22.1671
561,0.2999,0.0001,0.3,0.054,0.9996666666666667,0.0003333333333333334,17.0484,0.0415,17.0482,0.0,0.0,0.0,0.0,17.0482,0.041499999999999995,17.0897,17.0861
562,0.2336,0.0002,0.2339,0.0421,0.9987174005985464,0.0008550662676357418,12.4608,0.1411,30.4608,18.0,0.0,0.0,0.0,30.460799999999995,0.1411,30.601899999999997,30.5995
563,0.2974,0.0002,0.2976,0.0536,0.9993279569892474,0.0006720430107526882,17.5992,0.1163,34.5988,16.9996,0.0,0.0,0.0,34.5988,0.11630000000000001,34.7151,34.7102
564,0.1615,0.0,0.1615,0.0291,1.0,0.0,9.06,0.0237,10.0597,0.9997,0.0,0.0,0.0,10.059700000000001,0.0237,10.083400000000001,10.0824
565,0.2861,0.0111,0.2972,0.0535,0.9626514131897712,0.037348586810228804,15.6432,7.211,26.6434,11.0002,0.0,0.0,0.0,26.6434,7.2109999999999985,33.8544,34.3507
566,0.1192,0.0021,0.1213,0.0218,0.9826875515251442,0.01731244847485573,6.6888,1.4107,19.6887,12.9999,0.0,0.0,0.0,19.6887,1.4107000000000003,21.099400000000003,21.1023
567,0.2053,0.0005,0.2059,0.0371,0.9970859640602234,0.0024283632831471587,11.3724,0.3306,17.3724,6.0,0.0,0.0,0.0,17.372400000000003,0.3306,17.703000000000003,17.7013
568,0.1101,0.0002,0.1102,0.0198,0.999092558983666,0.0018148820326678765,5.6604,0.1043,6.6609,1.0005,0.0,0.0,0.0,6.660900000000001,0.10430000000000002,6.765200000000001,6.7622
569,0.3154,0.0,0.3154,0.0568,1.0,0.0,18.1656,0.0078,21.1659,3.0003,0.0,0.0,0.0,21.1659,0.007800000000000001,21.1737,21.1723
570,0.3405,0.0,0.3405,0.0613,1.0,0.0,18.8592,0.0096,19.8592,1.0,0.0,0.0,0.0,19.8592,0.0096,19.8688,19.8705
571,0.1175,0.0,0.1175,0.0211,1.0,0.0,6.9516,0.0123,6.9512,0.0,0.0,0.0,0.0,6.9512,0.012300000000000002,6.9635,6.966
572,0.2692,0.0008,0.27,0.0486,0.9970370370370369,0.002962962962962963,14.5368,0.4919,36.5371,22.0003,0.0,0.0,0.0,36.537099999999995,0.49189999999999995,37.028999999999996,37.03
573,0.148,0.0001,0.148,0.0266,1.0,0.0006756756756756757,8.5236,0.0355,10.5242,2.0006,0.0,0.0,0.0,10.5242,0.0355,10.559700000000001,10.5613
574,0.0776,0.0001,0.0777,0.014,0.9987129987129987,0.001287001287001287,4.0368,0.0676,4.0369,0.0001,0.0,0.0,0.0,4.036899999999999,0.06760000000000001,4.104499999999999,4.1035
575,0.084,0.0003,0.0844,0.0152,0.9952606635071091,0.003554502369668246,4.7148,0.2062,10.7148,6.0,0.0,0.0,0.0,10.714800000000004,0.20619999999999997,10.921000000000005,10.9258
576,0.1277,0.0179,0.1456,0.0262,0.8770604395604396,0.12293956043956043,7.0728,11.0175,31.072,23.9992,0.0,0.0,0.0,31.072000000000003,11.0175,42.0895,42.094
577,0.1223,0.0014,0.1237,0.0223,0.9886822958771221,0.01131770412287793,6.9516,0.8451,16.9512,9.9996,0.0,0.0,0.0,16.9512,0.8451,17.7963,17.7951
578,0.3576,0.0001,0.3577,0.0644,0.9997204361196532,0.0002795638803466592,20.0652,0.0407,21.0658,1.0006,0.0,0.0,0.0,21.0658,0.0407,21.1065,21.1021
579,0.2527,0.0154,0.2681,0.0483,0.9425587467362924,0.057441253263707574,13.6476,10.2217,30.6471,16.9995,0.0,0.0,0.0,30.6471,10.2217,40.8688,41.3735
580,0.1476,0.0062,0.1538,0.0277,0.9596879063719117,0.04031209362808843,8.0736,4.1087,26.0736,18.0,0.0,0.0,0.0,26.0736,4.1087,30.182299999999998,30.6804
581,0.0711,0.001,0.0721,0.013,0.986130374479889,0.013869625520110958,4.1532,0.5973,20.1534,16.0002,0.0,0.0,0.0,20.153399999999998,0.5972999999999999,20.7507,20.747
582,0.3132,0.0,0.3133,0.0564,0.9996808171082029,0.0,16.5024,0.0277,16.502,0.0,0.0,0.0,0.0,16.502,0.027699999999999995,16.5297,16.529
583,0.2915,0.0001,0.2917,0.0525,0.9993143640726773,0.00034281796366129587,16.1472,0.0671,20.1472,4.0,0.0,0.0,0.0,20.147200000000005,0.06709999999999999,20.214300000000005,20.2172
584,0.2231,0.0,0.2232,0.0402,0.9995519713261648,0.0,12.684,0.0114,12.6835,0.0,0.0,0.0,0.0,12.683500000000002,0.011400000000000002,12.694900000000002,12.6959
585,0.1724,0.0,0.1725,0.031,0.9994202898550725,0.0,9.4296,0.0238,9.4297,0.0001,0.0,0.0,0.0,9.4297,0.023799999999999998,9.4535,9.4567
586,0.0664,0.0053,0.0717,0.0129,0.9260808926080892,0.07391910739191074,3.774,3.3335,12.7739,8.9999,0.0,0.0,0.0,12.7739,3.3335,16.1074,16.6028
587,0.1107,0.003,0.1138,0.0205,0.9727592267135325,0.026362038664323375,6.0552,1.9533,35.0553,29.0001,0.0,0.0,0.0,35.0553,1.9532999999999998,37.0086,37.5089
588,0.1674,0.0023,0.1697,0.0305,0.986446670595168,0.013553329404832058,9.2688,1.3767,37.2682,27.9994,0.0,0.0,0.0,37.2682,1.3766999999999998,38.6449,38.6438
589,0.3055,0.0148,0.3204,0.0577,0.9534956304619225,0.046192259675405745,17.8368,9.5004,58.836,40.9992,0.0,0.0,0.0,58.836,9.5004,68.3364,68.3398
590,0.1681,0.0195,0.1876,0.0338,0.8960554371002133,0.10394456289978679,9.4296,11.6118,42.4297,33.0001,0.0,0.0,0.0,42.429700000000004,11.611799999999999,54.0415,56.5377
591,0.2131,0.0062,0.2193,0.0395,0.9717282261741906,0.028271773825809393,12.1104,3.8509,37.1104,25.0,0.0,0.0,0.0,37.1104,3.8508999999999998,40.9613,41.4579
592,0.1678,0.0,0.1678,0.0302,1.0,0.0,9.06,0.0227,15.0596,5.9996,0.0,0.0,0.0,15.059600000000001,0.022699999999999998,15.082300000000002,15.0797
593,0.1703,0.0004,0.1707,0.0307,0.9976567076742825,0.0023432923257176337,9.4344,0.2416,9.4344,0.0,0.0,0.0,0.0,9.4344,0.2416,9.676,9.6742
594,0.2949,0.001,0.2959,0.0533,0.9966204798918553,0.0033795201081446434,17.454,0.605,20.4546,3.0006,0.0,0.0,0.0,20.4546,0.6050000000000001,21.0596,21.0605
595,0.1998,0.0,0.1998,0.036,1.0,0.0,10.6548,0.0102,13.6549,3.0001,0.0,0.0,0.0,13.654900000000001,0.010199999999999999,13.6651,13.6644
596,0.3145,0.0003,0.3148,0.0567,0.9990470139771283,0.0009529860228716644,16.9824,0.2197,17.9825,1.0001,0.0,0.0,0.0,17.982499999999998,0.21969999999999998,18.202199999999998,18.2044
597,0.1618,0.0001,0.1618,0.0291,1.0,0.0006180469715698394,8.5236,0.0344,8.5238,0.0002,0.0,0.0,0.0,8.5238,0.0344,8.5582,8.5597
598,0.1433,0.0,0.1433,0.0258,1.0,0.0,7.548,0.0077,7.5478,0.0,0.0,0.0,0.0,7.547799999999999,0.0077,7.5554999999999986,7.5527
599,0.1699,0.0004,0.1702,0.0306,0.9982373678025852,0.002350176263219742,9.06,0.2122,9.0596,0.0,0.0,0.0,0.0,9.0596,0.2122,9.271799999999999,9.275
600,0.0885,0.0,0.0885,0.0159,1.0,0.0,4.5492,0.011,4.5491,0.0,0.0,0.0,0.0,4.549100000000001,0.011000000000000001,4.560100000000001,4.5646
601,0.2116,0.0006,0.2122,0.0382,0.997172478793591,0.0028275212064090478,11.148,0.4167,19.1477,7.9997,0.0,0.0,0.0,19.147699999999993,0.41670000000000007,19.564399999999992,19.5608
602,0.3546,0.0148,0.3694,0.0665,0.9599350297780185,0.04006497022198159,19.6368,9.4014,44.6366,24.9998,0.0,0.0,0.0,44.6366,9.401400000000002,54.038000000000004,55.0354
603,0.2521,0.0082,0.2603,0.0469,0.9684978870534,0.03150211294660008,14.1444,5.0552,23.1444,9.0,0.0,0.0,0.0,23.144399999999997,5.0552,28.199599999999997,28.6978
604,0.2948,0.0008,0.2956,0.0532,0.9972936400541274,0.0027063599458728013,16.9824,0.4742,25.9827,9.0003,0.0,0.0,0.0,25.982699999999994,0.47420000000000007,26.456899999999994,26.4577
605,0.1913,0.0,0.1913,0.0344,1.0,0.0,11.322,0.013,11.3219,0.0,0.0,0.0,0.0,11.321900000000001,0.013,11.334900000000001,11.3398
606,0.2097,0.0033,0.2129,0.0383,0.9849694692343823,0.015500234852043212,11.322,1.9738,12.3218,0.9998,0.0,0.0,0.0,12.321800000000001,1.9738000000000004,14.295600000000002,14.7933
607,0.3179,0.0021,0.3201,0.0576,0.993127147766323,0.006560449859418931,17.8368,1.3791,24.8363,6.9995,0.0,0.0,0.0,24.836299999999998,1.3791,26.2154,26.2191
608,0.1682,0.0121,0.1802,0.0324,0.9334073251942285,0.06714761376248612,9.4344,7.4414,36.4348,27.0004,0.0,0.0,0.0,36.434799999999996,7.441400000000001,43.8762,45.8763
609,0.1208,0.0001,0.1208,0.0218,1.0,0.0008278145695364238,6.6888,0.0381,6.6888,0.0,0.0,0.0,0.0,6.688800000000001,0.0381,6.726900000000001,6.7249
610,0.0697,0.0064,0.0761,0.0137,0.9159001314060446,0.08409986859395532,3.9108,3.9406,15.9108,12.0,0.0,0.0,0.0,15.910800000000002,3.9406000000000003,19.8514,20.8508
611,0.0818,0.0003,0.0821,0.0148,0.9963459196102313,0.0036540803897685743,4.3632,0.1706,4.3637,0.0005,0.0,0.0,0.0,4.3637,0.1706,4.5343,4.5379
612,0.2215,0.0032,0.2247,0.0404,0.9857587894971073,0.014241210502892745,12.1104,2.2552,17.1104,5.0,0.0,0.0,0.0,17.1104,2.2552,19.365599999999997,19.3699
613,0.2065,0.0003,0.2068,0.0372,0.9985493230174081,0.001450676982591876,11.5848,0.1635,12.5851,1.0003,0.0,0.0,0.0,12.585100000000002,0.16349999999999998,12.748600000000003,12.7533
