job_id,energy_qpu_kwh,energy_cpu_kwh,energy_total_kwh,cost_energy_total,phi_qpu,phi_cpu,qpu_time_s,cpu_time_s,qpu_phase_s,qpu_idle_s,qpu_wait_s,cpu_wait_s,wait_total_s,qpu_turn_s,cpu_turn_s,turn_total_s,job_turnaround_s
18,0.4584,0.0021,0.4605,0.0829,0.9954397394136807,0.004560260586319218,24.7527,1.3481,113.753,89.0003,0.0,0.0,0.0,113.75300000000003,1.3480999999999999,115.10110000000003,117.1036
19,0.5504,0.0045,0.5549,0.0999,0.9918904307082358,0.008109569291764282,29.7192,3.0057,232.7198,203.0006,0.0,0.0,0.0,232.7198,3.0057,235.72549999999998,239.2231
20,0.3836,0.0007,0.3843,0.0692,0.9981785063752278,0.0018214936247723133,21.8064,0.4589,30.806,8.9996,0.0,0.0,0.0,30.805999999999997,0.4588999999999999,31.264899999999997,31.763
21,0.4097,0.0103,0.42,0.0756,0.9754761904761905,0.024523809523809524,23.1147,6.2646,633.1149,610.0002,0.0,0.0,0.0,633.1149,6.264600000000001,639.3795,655.3821
22,0.2061,0.0001,0.2062,0.0371,0.9995150339476238,0.0004849660523763337,11.4555,0.0633,11.4547,0.0,0.0,0.0,0.0,11.454700000000003,0.0633,11.518000000000002,11.5206
23,0.4158,0.0,0.4159,0.0749,0.9997595575859581,0.0,23.1147,0.0208,24.1152,1.0005,0.0,0.0,0.0,24.115199999999998,0.0208,24.136,24.1346
24,0.3123,0.0,0.3123,0.0562,1.0,0.0,16.5102,0.0113,16.5106,0.0004,0.0,0.0,0.0,16.510600000000004,0.011299999999999998,16.521900000000002,16.5209
25,0.2598,0.0001,0.2599,0.0468,0.9996152366294727,0.0003847633705271258,14.1288,0.0524,32.1289,18.0001,0.0,0.0,0.0,32.128899999999994,0.052399999999999995,32.18129999999999,32.6839
26,0.2579,0.0003,0.2582,0.0465,0.9988381099922542,0.0011618900077459333,14.1288,0.226,14.129,0.0002,0.0,0.0,0.0,14.129000000000003,0.22600000000000003,14.355000000000004,14.3522
27,0.2446,0.0102,0.2548,0.0459,0.9599686028257456,0.040031397174254316,13.209,6.5714,1152.2089,1138.9999,0.0,0.0,0.0,1152.2088999999994,6.571400000000001,1158.7802999999994,1169.7822
28,0.3528,0.0326,0.3854,0.0694,0.915412558380903,0.08458744161909702,19.9017,21.1877,501.9018,482.0001,0.0,0.0,0.0,501.9018,21.187700000000003,523.0894999999999,539.5868
29,0.2926,0.0,0.2927,0.0527,0.9996583532627263,0.0,16.5102,0.0206,16.5108,0.0006,0.0,0.0,0.0,16.510800000000003,0.020599999999999997,16.531400000000005,16.5297
30,0.1473,0.0175,0.1648,0.0297,0.8938106796116504,0.10618932038834952,8.2509,10.704,175.251,167.0001,0.0,0.0,0.0,175.251,10.704,185.955,202.4589
31,0.5719,0.0053,0.5772,0.1039,0.9908177408177407,0.009182259182259182,31.7898,3.6481,375.7904,344.0006,0.0,0.0,0.0,375.79040000000003,3.6481000000000003,379.43850000000003,386.935
32,0.3561,0.0017,0.3577,0.0644,0.9955269779144534,0.004752585965893206,19.0911,1.0811,61.0909,41.9998,0.0,0.0,0.0,61.09090000000001,1.0811000000000002,62.17200000000001,64.6686
33,0.3902,0.0002,0.3904,0.0703,0.9994877049180327,0.0005122950819672131,23.4108,0.1296,27.4102,3.9994,0.0,0.0,0.0,27.410199999999993,0.1296,27.539799999999993,27.5378
34,0.5677,0.0028,0.5705,0.1027,0.9950920245398772,0.0049079754601227,31.7898,1.7539,175.7901,144.0003,0.0,0.0,0.0,175.7901,1.7539,177.54399999999998,178.5465
35,0.1711,0.0097,0.1808,0.0325,0.946349557522124,0.05365044247787611,9.513,6.1135,514.5128,504.9998,0.0,0.0,0.0,514.5127999999999,6.1135,520.6262999999999,535.6313
36,0.4038,0.0,0.4039,0.0727,0.9997524139638525,0.0,21.8064,0.0279,23.8056,1.9992,0.0,0.0,0.0,23.805599999999995,0.027899999999999998,23.833499999999994,23.8346
37,0.2152,0.0001,0.2153,0.0387,0.9995355318160707,0.0004644681839294009,11.4555,0.073,17.4551,5.9996,0.0,0.0,0.0,17.4551,0.073,17.528100000000002,17.5263
38,0.2019,0.0027,0.2046,0.0368,0.9868035190615836,0.013196480938416423,10.9032,1.7339,159.9029,148.9997,0.0,0.0,0.0,159.90290000000002,1.7339,161.63680000000002,165.1395
39,0.3509,0.0,0.351,0.0632,0.9997150997150998,0.0,18.1713,0.0154,19.1717,1.0004,0.0,0.0,0.0,19.1717,0.015399999999999999,19.1871,19.1916
40,0.5744,0.0014,0.5759,0.1037,0.9973953811425595,0.002430977600277826,30.7986,0.9362,93.7977,62.9991,0.0,0.0,0.0,93.79769999999999,0.9361999999999999,94.73389999999999,97.7368
41,0.2028,0.024,0.2267,0.0408,0.8945743273048081,0.10586678429642699,11.1888,15.8708,450.1876,438.9988,0.0,0.0,0.0,450.1876,15.8708,466.05839999999995,473.0587
42,0.192,0.0008,0.1928,0.0347,0.995850622406639,0.004149377593360996,10.5966,0.4869,88.5968,78.0002,0.0,0.0,0.0,88.59679999999999,0.4869,89.0837,89.5807
43,0.3574,0.0003,0.3577,0.0644,0.99916130835896,0.0008386916410399775,19.026,0.1802,23.0251,3.9991,0.0,0.0,0.0,23.025099999999995,0.18019999999999997,23.205299999999994,23.2031
44,0.2571,0.0002,0.2573,0.0463,0.9992226972405753,0.0007773027594247961,13.6878,0.1112,20.6881,7.0003,0.0,0.0,0.0,20.688100000000006,0.11120000000000002,20.799300000000006,20.802
45,0.1528,0.0001,0.1529,0.0275,0.9993459777632439,0.0006540222367560497,8.2509,0.0796,25.2509,17.0,0.0,0.0,0.0,25.250900000000005,0.0796,25.330500000000004,25.3342
46,0.6068,0.0181,0.625,0.1125,0.97088,0.028960000000000003,33.0036,11.3878,531.0036,498.0,0.0,0.0,0.0,531.0036,11.387800000000002,542.3914,553.8876
47,0.1998,0.0168,0.2166,0.039,0.922437673130194,0.07756232686980609,11.1888,9.9838,246.1879,234.9991,0.0,0.0,0.0,246.18790000000004,9.983799999999999,256.17170000000004,267.6719
48,0.2906,0.0001,0.2908,0.0523,0.9993122420907842,0.000343878954607978,15.9222,0.0798,19.9216,3.9994,0.0,0.0,0.0,19.921599999999994,0.07979999999999998,20.001399999999993,20.0005
49,0.5374,0.0147,0.552,0.0994,0.9735507246376811,0.02663043478260869,30.5445,9.3469,645.5455,615.001,0.0,0.0,0.0,645.5455,9.346899999999998,654.8924,668.8951
50,0.2725,0.0005,0.273,0.0491,0.9981684981684982,0.0018315018315018315,16.2204,0.3274,17.2191,0.9987,0.0,0.0,0.0,17.219099999999997,0.32739999999999997,17.546499999999998,19.0505
51,0.3047,0.0001,0.3047,0.0549,1.0,0.0003281916639317361,16.2204,0.0445,18.2192,1.9988,0.0,0.0,0.0,18.2192,0.0445,18.2637,18.2613
52,0.4993,0.0,0.4993,0.0899,1.0,0.0,29.7192,0.0215,34.7201,5.0009,0.0,0.0,0.0,34.720099999999995,0.0215,34.7416,34.7429
53,0.5878,0.0082,0.5961,0.1073,0.9860761617178326,0.013756081194430466,32.4387,5.2934,118.4387,86.0,0.0,0.0,0.0,118.43870000000001,5.293400000000001,123.73210000000002,133.7361
54,0.6018,0.0,0.6018,0.1083,1.0,0.0,35.8239,0.0184,42.8235,6.9996,0.0,0.0,0.0,42.823499999999996,0.0184,42.841899999999995,42.846
55,0.5656,0.0035,0.5691,0.1024,0.9938499384993849,0.006150061500615006,30.5445,2.1906,228.5451,198.0006,0.0,0.0,0.0,228.54509999999996,2.1906000000000008,230.73569999999995,240.736
56,0.1795,0.0043,0.1838,0.0331,0.9766050054406964,0.023394994559303592,9.9057,2.8614,618.9068,609.0011,0.0,0.0,0.0,618.9068000000002,2.8613999999999997,621.7682000000002,643.7636
57,0.3503,0.0004,0.3507,0.0631,0.9988594240091245,0.0011405759908753922,20.5317,0.2133,94.5319,74.0002,0.0,0.0,0.0,94.53189999999998,0.21329999999999996,94.74519999999998,94.7439
58,0.3014,0.0043,0.3057,0.055,0.9859339221458946,0.014066077854105331,16.5102,2.7306,109.5107,93.0005,0.0,0.0,0.0,109.51069999999999,2.7306,112.24129999999998,123.7401
59,0.5878,0.0336,0.6214,0.1119,0.9459285484390088,0.05407145156099131,32.4387,21.7608,691.4387,659.0,0.0,0.0,0.0,691.4387000000003,21.760800000000003,713.1995000000003,739.6968
60,0.5038,0.0008,0.5046,0.0908,0.998414585810543,0.0015854141894569955,29.0745,0.5253,76.0741,46.9996,0.0,0.0,0.0,76.07410000000002,0.5253,76.59940000000002,78.6011
61,0.6363,0.0001,0.6365,0.1146,0.9996857816182247,0.00015710919088766695,35.1141,0.0787,38.115,3.0009,0.0,0.0,0.0,38.114999999999995,0.0787,38.19369999999999,38.1917
62,0.4481,0.0256,0.4736,0.0853,0.9461570945945945,0.05405405405405406,24.7254,15.5482,586.7256,562.0002,0.0,0.0,0.0,586.7256,15.5482,602.2737999999999,621.7771
63,0.6456,0.0,0.6457,0.1162,0.9998451293170202,0.0,35.1141,0.0313,41.1151,6.001,0.0,0.0,0.0,41.11509999999999,0.031299999999999994,41.14639999999999,42.1487
64,0.4513,0.0002,0.4515,0.0813,0.9995570321151716,0.00044296788482834997,24.7254,0.1165,35.7257,11.0003,0.0,0.0,0.0,35.725699999999996,0.1165,35.8422,36.8467
65,0.3599,0.0,0.3599,0.0648,1.0,0.0,19.026,0.0243,19.0254,0.0,0.0,0.0,0.0,19.025399999999998,0.0243,19.049699999999998,19.0488
66,0.3684,0.0331,0.4015,0.0723,0.9175591531755914,0.08244084682440846,20.6283,22.7396,1049.6274,1028.9991,0.0,0.0,0.0,1049.6273999999999,22.7396,1072.367,1103.8665
67,0.4088,0.0034,0.4122,0.0742,0.9917515769044153,0.008248423095584666,23.4108,2.1477,332.4101,308.9993,0.0,0.0,0.0,332.4101,2.1477,334.5578,348.5592
68,0.425,0.0002,0.4251,0.0765,0.9997647612326511,0.00047047753469771825,23.1147,0.098,25.1158,2.0011,0.0,0.0,0.0,25.1158,0.09799999999999998,25.2138,27.2098
69,0.4278,0.0056,0.4334,0.078,0.987078910936779,0.012921089063221043,23.9547,3.3913,309.9537,285.999,0.0,0.0,0.0,309.9537000000001,3.3912999999999993,313.3450000000001,325.3484
70,0.2116,0.0005,0.2121,0.0382,0.9976426214049976,0.002357378595002357,11.9406,0.2941,34.9411,23.0005,0.0,0.0,0.0,34.9411,0.2941,35.2352,35.7321
71,0.1934,0.0059,0.1994,0.0359,0.9699097291875627,0.02958876629889669,10.5966,3.7404,192.5966,182.0,0.0,0.0,0.0,192.59660000000002,3.7404000000000006,196.33700000000002,201.8418
72,0.6208,0.0,0.6208,0.1117,1.0,0.0,35.8239,0.0206,36.8233,0.9994,0.0,0.0,0.0,36.823299999999996,0.020600000000000004,36.8439,36.839
73,0.3695,0.0001,0.3697,0.0665,0.9994590208276982,0.00027048958615093324,19.8135,0.083,20.8131,0.9996,0.0,0.0,0.0,20.813100000000002,0.08299999999999999,20.8961,20.9008
74,0.5722,0.0001,0.5723,0.103,0.9998252664686353,0.00017473353136466887,29.8347,0.0656,29.8347,0.0,0.0,0.0,0.0,29.8347,0.0656,29.9003,29.9052
75,0.466,0.0001,0.4661,0.0839,0.9997854537652865,0.00021454623471358077,27.3126,0.0331,27.312,0.0,0.0,0.0,0.0,27.311999999999994,0.033100000000000004,27.345099999999995,27.3421
76,0.5686,0.0152,0.5838,0.1051,0.9739636861939021,0.02603631380609798,31.8423,10.3318,211.8432,180.0009,0.0,0.0,0.0,211.84320000000002,10.331800000000001,222.175,233.1758
77,0.3014,0.0025,0.3039,0.0547,0.991773609740046,0.008226390259953932,16.5102,1.6446,155.5109,139.0007,0.0,0.0,0.0,155.5109,1.6445999999999998,157.1555,164.6586
78,0.221,0.0043,0.2253,0.0406,0.9809143364403018,0.01908566355969818,12.3774,2.7075,200.3769,187.9995,0.0,0.0,0.0,200.37690000000003,2.7075,203.08440000000004,214.0799
79,0.1336,0.003,0.1367,0.0246,0.9773226042428677,0.02194586686174104,7.2681,1.9305,176.2688,169.0007,0.0,0.0,0.0,176.26880000000003,1.9305000000000003,178.19930000000002,185.2008
80,0.6363,0.0005,0.6369,0.1146,0.999057936881771,0.0007850525985241011,35.1141,0.3252,63.1147,28.0006,0.0,0.0,0.0,63.11469999999999,0.32520000000000004,63.439899999999994,64.9366
81,0.2057,0.0136,0.2193,0.0395,0.937984496124031,0.06201550387596899,11.1888,8.187,261.1882,249.9994,0.0,0.0,0.0,261.18820000000005,8.187000000000001,269.37520000000006,284.8773
82,0.5285,0.0005,0.529,0.0952,0.9990548204158789,0.000945179584120983,28.539,0.3319,57.5388,28.9998,0.0,0.0,0.0,57.53880000000001,0.33190000000000003,57.87070000000001,58.3685
83,0.4151,0.0299,0.445,0.0801,0.9328089887640449,0.06719101123595506,22.9089,19.0554,501.9089,479.0,0.0,0.0,0.0,501.9089000000001,19.0554,520.9643000000001,529.461
84,0.356,0.0001,0.3561,0.0641,0.9997191800056163,0.0002808199943836001,21.1932,0.0316,21.1938,0.0006,0.0,0.0,0.0,21.193800000000003,0.0316,21.225400000000004,21.2207
85,0.6055,0.0,0.6056,0.109,0.9998348745046235,0.0,31.7898,0.0299,41.7904,10.0006,0.0,0.0,0.0,41.79040000000001,0.0299,41.82030000000001,41.8247
86,0.3372,0.0167,0.354,0.0637,0.952542372881356,0.047175141242937854,19.026,10.8913,3044.64,3025.614,0.0,0.0,0.0,3044.64,10.8913,3055.5312999999996,3114.5316
87,0.4613,0.0,0.4613,0.083,1.0,0.0,26.418,0.0219,34.4176,7.9996,0.0,0.0,0.0,34.4176,0.021900000000000003,34.4395,34.4358
88,0.3221,0.0,0.3221,0.058,1.0,0.0,18.1713,0.0154,39.1716,21.0003,0.0,0.0,0.0,39.17159999999999,0.0154,39.18699999999999,39.186
89,0.1177,0.0001,0.1178,0.0212,0.999151103565365,0.0008488964346349745,6.8439,0.0547,10.8441,4.0002,0.0,0.0,0.0,10.844100000000005,0.0547,10.898800000000005,10.8998
90,0.5761,0.0032,0.5793,0.1043,0.9944760918349731,0.005523908165026756,31.7898,1.937,260.7902,229.0004,0.0,0.0,0.0,260.7902000000001,1.937,262.7272000000001,274.7268
91,0.4084,0.0001,0.4085,0.0735,0.9997552019583844,0.0002447980416156671,22.3755,0.0671,24.3756,2.0001,0.0,0.0,0.0,24.375600000000002,0.06709999999999999,24.442700000000002,24.4458
92,0.1293,0.0004,0.1297,0.0233,0.9969159599074787,0.0030840400925212026,7.6356,0.2628,20.6364,13.0008,0.0,0.0,0.0,20.636400000000002,0.26280000000000003,20.8992,21.3985
93,0.1322,0.0001,0.1323,0.0238,0.9992441421012851,0.0007558578987150416,7.4592,0.0661,12.4586,4.9994,0.0,0.0,0.0,12.4586,0.0661,12.524700000000001,12.5269
94,0.3877,0.0007,0.3885,0.0699,0.9979407979407979,0.0018018018018018018,22.3755,0.4739,42.3761,20.0006,0.0,0.0,0.0,42.37610000000001,0.47390000000000004,42.85000000000001,43.8525
95,0.5663,0.0012,0.5675,0.1022,0.9978854625550662,0.0021145374449339205,30.7986,0.7571,108.798,77.9994,0.0,0.0,0.0,108.79799999999997,0.7570999999999998,109.55509999999997,113.5555
96,0.2517,0.0196,0.2712,0.0488,0.9280973451327433,0.07227138643067846,13.6878,12.1075,309.688,296.0002,0.0,0.0,0.0,309.688,12.107500000000002,321.7955,340.7972
97,0.5009,0.0,0.5009,0.0902,1.0,0.0,28.2576,0.0278,30.2577,2.0001,0.0,0.0,0.0,30.257700000000007,0.0278,30.285500000000006,30.2829
98,0.4377,0.0005,0.4382,0.0789,0.9988589685075308,0.0011410314924691922,24.3285,0.3222,41.3294,17.0009,0.0,0.0,0.0,41.32940000000001,0.32220000000000004,41.65160000000001,41.65
99,0.5119,0.0181,0.53,0.0954,0.9658490566037736,0.034150943396226416,28.8792,11.6124,485.8782,456.999,0.0,0.0,0.0,485.8782,11.612400000000001,497.4906,510.4917
100,0.3398,0.0,0.3398,0.0612,1.0,0.0,19.026,0.0221,28.0253,8.9993,0.0,0.0,0.0,28.02529999999999,0.0221,28.04739999999999,28.0464
101,0.5616,0.0121,0.5737,0.1033,0.9789088373714485,0.021091162628551506,30.5445,7.878,1345.5456,1315.0011,0.0,0.0,0.0,1345.5456000000001,7.878,1353.4236,1368.9221
102,0.2349,0.0004,0.2354,0.0424,0.9978759558198811,0.0016992353440951572,12.1653,0.2726,32.1645,19.9992,0.0,0.0,0.0,32.164500000000004,0.2726,32.4371,32.4322
103,0.256,0.0007,0.2567,0.0462,0.9972730814179978,0.0027269185820023374,14.1288,0.4394,82.1289,68.0001,0.0,0.0,0.0,82.12889999999997,0.4394,82.56829999999998,88.5664
104,0.2624,0.0074,0.2698,0.0486,0.9725722757598222,0.027427724240177913,14.9163,4.7179,198.9174,184.0011,0.0,0.0,0.0,198.91739999999993,4.7179,203.63529999999992,214.638
105,0.3145,0.0001,0.3145,0.0566,1.0,0.0003179650238473768,16.5102,0.0434,23.5111,7.0009,0.0,0.0,0.0,23.511100000000003,0.04339999999999999,23.5545,23.5574
106,0.4415,0.0111,0.4526,0.0815,0.9754750331418471,0.024524966858152895,24.7254,7.1094,851.7257,827.0003,0.0,0.0,0.0,851.7257000000001,7.109399999999999,858.8351000000001,873.8373
107,0.375,0.0138,0.3888,0.07,0.9645061728395062,0.035493827160493825,21.8064,9.3091,543.8057,521.9993,0.0,0.0,0.0,543.8057,9.309099999999999,553.1148,573.1158
108,0.1107,0.0001,0.1108,0.0199,0.9990974729241878,0.0009025270758122744,6.342,0.0476,17.3418,10.9998,0.0,0.0,0.0,17.341799999999996,0.0476,17.389399999999995,17.8922
109,0.287,0.0004,0.2874,0.0517,0.9986082115518441,0.0013917884481558804,15.6072,0.2881,17.6068,1.9996,0.0,0.0,0.0,17.606800000000003,0.2881,17.894900000000003,17.8965
110,0.1888,0.0,0.1888,0.034,1.0,0.0,10.2669,0.0252,10.2662,0.0,0.0,0.0,0.0,10.266199999999998,0.0252,10.291399999999998,10.294
111,0.6317,0.0041,0.6357,0.1144,0.9937077237690735,0.006449583136699701,35.1141,2.5357,149.1153,114.0012,0.0,0.0,0.0,149.11530000000002,2.5357000000000003,151.651,159.6486
112,0.4309,0.0216,0.4525,0.0815,0.9522651933701657,0.04773480662983425,23.9547,14.3852,797.9543,773.9996,0.0,0.0,0.0,797.9543000000001,14.385200000000001,812.3395000000002,831.3417
113,0.5384,0.006,0.5445,0.098,0.9887970615243342,0.011019283746556474,29.0745,4.0234,198.0744,168.9999,0.0,0.0,0.0,198.0744,4.0234000000000005,202.0978,209.5963
114,0.4879,0.0001,0.488,0.0878,0.9997950819672131,0.00020491803278688527,26.7267,0.0639,26.7272,0.0005,0.0,0.0,0.0,26.7272,0.0639,26.7911,26.7862
115,0.1252,0.0115,0.1367,0.0246,0.9158741770299929,0.08412582297000733,7.0644,7.2799,2860.0644,2853.0,0.0,0.0,0.0,2860.0644000000007,7.2799000000000005,2867.3443000000007,2949.8435
116,0.5878,0.0002,0.5881,0.1059,0.9994898826730149,0.0003400782179901378,32.4387,0.1612,32.4387,0.0,0.0,0.0,0.0,32.4387,0.16119999999999998,32.5999,32.5984
117,0.3775,0.0249,0.4024,0.0724,0.9381212723658052,0.06187872763419483,20.5317,15.2454,1451.5318,1431.0001,0.0,0.0,0.0,1451.5317999999995,15.245400000000002,1466.7771999999995,1491.7795
118,0.2148,0.002,0.2168,0.039,0.9907749077490775,0.00922509225092251,11.9406,1.2164,387.9411,376.0005,0.0,0.0,0.0,387.9411,1.2164000000000001,389.1575,395.6604
119,0.1299,0.0209,0.1508,0.0271,0.8614058355437666,0.13859416445623343,7.0644,13.451,879.0644,872.0,0.0,0.0,0.0,879.0644000000001,13.450999999999999,892.5154000000001,933.0115
120,0.48,0.0017,0.4817,0.0867,0.9964708324683412,0.0035291675316587085,26.1051,1.0889,92.1052,66.0001,0.0,0.0,0.0,92.1052,1.0889000000000002,93.19409999999999,101.1931
121,0.2101,0.0005,0.2106,0.0379,0.9976258309591642,0.0023741690408357074,11.9406,0.3206,13.9413,2.0007,0.0,0.0,0.0,13.941299999999998,0.3206,14.261899999999999,14.2618
122,0.6492,0.0021,0.6513,0.1172,0.99677567941041,0.0032243205895900505,35.8239,1.2731,134.8232,98.9993,0.0,0.0,0.0,134.82319999999999,1.2731000000000001,136.09629999999999,142.0974
123,0.2121,0.0085,0.2207,0.0397,0.9610330765745356,0.03851381966470322,11.7054,5.8352,586.7052,574.9998,0.0,0.0,0.0,586.7052000000001,5.835199999999999,592.5404000000001,617.544
124,0.5086,0.0017,0.5103,0.0919,0.996668626298256,0.003331373701744072,27.8628,1.0987,253.8627,225.9999,0.0,0.0,0.0,253.86269999999996,1.0987,254.96139999999997,257.4655
125,0.1534,0.0011,0.1545,0.0278,0.9928802588996765,0.007119741100323625,8.1102,0.7225,38.1093,29.9991,0.0,0.0,0.0,38.1093,0.7225,38.831799999999994,38.8311
126,0.5407,0.0016,0.5423,0.0976,0.9970496035404757,0.0029503964595242486,29.8347,1.0349,343.8344,313.9997,0.0,0.0,0.0,343.8344,1.0349000000000002,344.8693,346.3713
127,0.2059,0.0313,0.2372,0.0427,0.8680438448566611,0.13195615514333897,11.7054,19.3589,2770.7051,2758.9997,0.0,0.0,0.0,2770.7051,19.358900000000002,2790.0640000000003,2886.0596
128,0.5454,0.0,0.5455,0.0982,0.9998166819431714,0.0,30.5445,0.0172,49.5458,19.0013,0.0,0.0,0.0,49.54579999999999,0.0172,49.562999999999995,49.5661
129,0.6613,0.0078,0.6691,0.1204,0.9883425496936182,0.011657450306381706,36.4938,4.8305,299.4936,262.9998,0.0,0.0,0.0,299.49359999999996,4.830500000000001,304.32409999999993,311.8228
130,0.5196,0.0002,0.5197,0.0936,0.9998075812969018,0.00038483740619588223,28.2576,0.1095,32.258,4.0004,0.0,0.0,0.0,32.258,0.1095,32.3675,32.3705
131,0.1293,0.0,0.1293,0.0233,1.0,0.0,7.4592,0.017,7.4583,0.0,0.0,0.0,0.0,7.4583,0.017,7.475300000000001,7.9707
132,0.1107,0.0001,0.1109,0.02,0.9981965734896304,0.0009017132551848513,6.342,0.0833,8.342,2.0,0.0,0.0,0.0,8.341999999999999,0.08330000000000003,8.425299999999998,8.9206
133,0.48,0.012,0.4919,0.0885,0.9758080910754218,0.024395202276885547,26.1051,7.6871,970.1051,944.0,0.0,0.0,0.0,970.1051000000001,7.687100000000001,977.7922000000001,998.2932
134,0.362,0.0001,0.3621,0.0652,0.9997238331952499,0.0002761668047500691,20.2734,0.0481,20.274,0.0006,0.0,0.0,0.0,20.273999999999994,0.0481,20.322099999999995,20.3268
135,0.214,0.0366,0.2506,0.0451,0.8539505187549881,0.146049481245012,12.1653,22.0185,3190.5453,3178.38,0.0,0.0,0.0,3190.5453,22.0185,3212.5638000000004,3289.0637
136,0.2808,0.0073,0.288,0.0518,0.9750000000000001,0.025347222222222226,15.6072,4.8975,831.6065,815.9993,0.0,0.0,0.0,831.6065000000001,4.8975,836.5040000000001,846.5044
137,0.2504,0.0001,0.2505,0.0451,0.9996007984031936,0.00039920159680638726,14.1288,0.0597,14.129,0.0002,0.0,0.0,0.0,14.129000000000003,0.0597,14.188700000000003,14.1858
138,0.4312,0.0006,0.4318,0.0777,0.998610467809171,0.0013895321908290873,24.3285,0.3617,54.329,30.0005,0.0,0.0,0.0,54.32899999999999,0.3617000000000001,54.69069999999999,54.688
139,0.4773,0.0019,0.4792,0.0863,0.9960350584307178,0.003964941569282137,26.7267,1.1429,281.7272,255.0005,0.0,0.0,0.0,281.7272,1.1429,282.8701,287.8723
140,0.3271,0.0003,0.3274,0.0589,0.999083689676237,0.0009163103237629809,17.661,0.2163,19.6611,2.0001,0.0,0.0,0.0,19.661100000000005,0.21630000000000002,19.877400000000005,19.8801
