job_id,energy_qpu_kwh,energy_cpu_kwh,energy_total_kwh,cost_energy_total,phi_qpu,phi_cpu,qpu_time_s,cpu_time_s,qpu_wait_s,cpu_wait_s,wait_total_s,qpu_turn_s,cpu_turn_s,turn_total_s,job_turnaround_s
45,0.1004,0.0001,0.1005,0.0181,0.9990049751243781,0.0009950248756218905,5.8935,0.0735,0.0,0.0,0.0,5.8935,0.0735,5.9670000000000005,5.9707
46,1.3096,0.0128,1.3224,0.238,0.9903206291591047,0.009679370840895343,67.5745,8.1454,0.0,0.0,0.0,67.57450000000001,8.145399999999999,75.71990000000001,76.7161
47,1.213,0.008,1.221,0.2198,0.9934479934479934,0.0065520065520065516,67.9916,5.0792,0.0,0.0,0.0,67.99159999999999,5.0792,73.07079999999999,74.071
48,0.2967,0.0001,0.2968,0.0534,0.9996630727762804,0.00033692722371967657,16.3727,0.0529,0.0,0.0,0.0,16.372700000000002,0.0529,16.425600000000003,16.4247
49,2.2472,0.0094,2.2567,0.4062,0.9957903132893162,0.004165374218992334,123.8179,5.9712,0.0,0.0,0.0,123.81789999999998,5.971200000000001,129.7891,131.2918
50,0.2276,0.0003,0.2279,0.041,0.9986836331724441,0.0013163668275559454,12.5855,0.2209,0.0,0.0,0.0,12.585499999999996,0.22089999999999999,12.806399999999996,13.3104
51,0.3229,0.0,0.3229,0.0581,1.0,0.0,17.5855,0.0295,0.0,0.0,0.0,17.5855,0.0295,17.615,17.6126
52,0.3892,0.0,0.3892,0.0701,1.0,0.0,21.2282,0.0166,0.0,0.0,0.0,21.228199999999998,0.0166,21.244799999999998,21.2461
53,1.2879,0.0063,1.2943,0.233,0.9950552422158696,0.0048674959437533805,75.1705,3.9708,0.0,0.0,0.0,75.17050000000003,3.9708,79.14130000000003,81.1453
54,0.493,0.0,0.493,0.0887,1.0,0.0,27.5881,0.0125,0.0,0.0,0.0,27.588099999999997,0.012499999999999997,27.600599999999996,27.6047
55,1.1586,0.0024,1.1609,0.209,0.9980187785338961,0.002067361529847532,66.818,1.5326,0.0,0.0,0.0,66.818,1.5326000000000002,68.3506,69.3509
56,0.8939,0.0031,0.8971,0.1615,0.9964329506186601,0.0034555790881730017,50.0761,1.9416,0.0,0.0,0.0,50.076100000000004,1.9416000000000002,52.017700000000005,57.5131
57,0.419,0.0002,0.4192,0.0755,0.9995229007633587,0.00047709923664122136,22.6658,0.145,0.0,0.0,0.0,22.665799999999997,0.145,22.810799999999997,22.8095
58,1.2162,0.0031,1.2193,0.2195,0.997457557615025,0.0025424423849749853,67.7935,2.0495,0.0,0.0,0.0,67.7935,2.0495,69.84299999999999,71.8418
59,1.8508,0.0279,1.8787,0.3382,0.9851493053707351,0.014850694629264917,104.1705,16.9594,0.0,0.0,0.0,104.17050000000003,16.959400000000002,121.12990000000003,123.1272
60,0.6592,0.0006,0.6598,0.1188,0.9990906335253106,0.0009093664746892997,36.7672,0.3675,0.0,0.0,0.0,36.767199999999995,0.36749999999999994,37.134699999999995,37.1364
61,0.4645,0.0001,0.4646,0.0836,0.9997847610848042,0.00021523891519586742,25.0822,0.0495,0.0,0.0,0.0,25.0822,0.049499999999999995,25.1317,25.1297
62,3.5682,0.0155,3.5837,0.6451,0.9956748611769959,0.004325138823004158,200.6611,10.0156,0.0,0.0,0.0,200.66110000000003,10.015599999999997,210.67670000000004,211.68
63,0.4227,0.0,0.4227,0.0761,1.0,0.0,25.0818,0.0258,0.0,0.0,0.0,25.0818,0.0258,25.1076,25.1099
64,0.3437,0.0001,0.3438,0.0619,0.9997091332169866,0.0002908667830133799,18.661,0.0656,0.0,0.0,0.0,18.661,0.0656,18.7266,18.7311
65,0.2633,0.0,0.2633,0.0474,1.0,0.0,14.5897,0.0162,0.0,0.0,0.0,14.589700000000004,0.0162,14.605900000000004,14.605
66,2.2868,0.0297,2.3165,0.417,0.98717893373624,0.012821066263759983,132.7342,17.0431,0.0,0.0,0.0,132.73420000000002,17.0431,149.77730000000003,152.7768
67,1.0621,0.0029,1.065,0.1917,0.9972769953051644,0.0027230046948356805,57.7217,1.8262,0.0,0.0,0.0,57.721700000000006,1.8262,59.547900000000006,61.5493
68,0.6138,0.0001,0.6139,0.1105,0.9998371070206874,0.00016289297931259164,32.511,0.0634,0.0,0.0,0.0,32.510999999999996,0.0634,32.5744,32.5704
69,0.9101,0.0039,0.914,0.1645,0.9957330415754924,0.004266958424507659,51.1099,2.6298,0.0,0.0,0.0,51.109899999999996,2.6298,53.7397,57.7431
70,0.3365,0.0003,0.3369,0.0606,0.9988127040664887,0.0008904719501335708,19.5294,0.2093,0.0,0.0,0.0,19.5294,0.20929999999999999,19.738699999999998,20.2356
71,0.6638,0.0039,0.6677,0.1202,0.994159053467126,0.005840946532874046,34.569,2.5122,0.0,0.0,0.0,34.56900000000002,2.5122,37.08120000000002,40.586
72,0.4933,0.0,0.4933,0.0888,1.0,0.0,26.5883,0.0128,0.0,0.0,0.0,26.5883,0.012799999999999997,26.6011,26.5962
73,0.4307,0.0001,0.4308,0.0775,0.9997678737233056,0.00023212627669452182,22.1524,0.0531,0.0,0.0,0.0,22.152400000000004,0.053099999999999994,22.205500000000004,22.2102
74,0.7955,0.0001,0.7956,0.1432,0.9998743086978381,0.0001256913021618904,43.3104,0.0452,0.0,0.0,0.0,43.31039999999997,0.045200000000000004,43.355599999999974,43.3605
75,0.3432,0.0,0.3432,0.0618,1.0,0.0,19.5084,0.027,0.0,0.0,0.0,19.508399999999995,0.026999999999999996,19.535399999999996,19.5324
76,1.1587,0.01,1.1686,0.2104,0.9915283244908437,0.008557247989046722,63.7452,6.1565,0.0,0.0,0.0,63.7452,6.156500000000001,69.9017,71.9025
77,0.8658,0.0018,0.8676,0.1562,0.9979253112033195,0.002074688796680498,49.7937,1.2044,0.0,0.0,0.0,49.7937,1.2044,50.9981,51.0012
78,0.9271,0.0033,0.9304,0.1675,0.9964531384350818,0.0035468615649183145,53.8403,1.9989,0.0,0.0,0.0,53.84029999999999,1.9989,55.83919999999999,58.3347
79,0.5886,0.0023,0.5909,0.1064,0.9961076324251142,0.0038923675748857673,33.1918,1.4482,0.0,0.0,0.0,33.1918,1.4482000000000002,34.64,37.6415
80,0.4273,0.0003,0.4277,0.077,0.9990647650222118,0.0007014262333411268,25.0822,0.2182,0.0,0.0,0.0,25.0822,0.21819999999999995,25.3004,25.2971
81,2.573,0.0081,2.5811,0.4646,0.9968618031072023,0.003138196892797644,135.9916,5.316,0.0,0.0,0.0,135.9916,5.316,141.3076,147.8097
82,0.6907,0.0004,0.6911,0.1244,0.9994212125596874,0.0005787874403125452,40.3844,0.2427,0.0,0.0,0.0,40.38440000000001,0.24270000000000003,40.627100000000006,41.1249
83,2.2548,0.0186,2.2734,0.4092,0.9918184217471627,0.00818157825283716,119.3635,11.5199,0.0,0.0,0.0,119.36350000000002,11.5199,130.88340000000002,137.3801
84,0.3942,0.0,0.3942,0.071,1.0,0.0,22.138,0.0169,0.0,0.0,0.0,22.137999999999998,0.0169,22.154899999999998,22.1502
85,0.544,0.0,0.544,0.0979,1.0,0.0,30.7072,0.0215,0.0,0.0,0.0,30.707199999999997,0.021499999999999995,30.728699999999996,30.7331
86,2.6913,0.0137,2.705,0.4869,0.9949353049907579,0.0050646950092421445,144.5891,8.9619,0.0,0.0,0.0,144.5891,8.961900000000002,153.55100000000002,157.5513
87,0.3459,0.0,0.346,0.0623,0.9997109826589595,0.0,18.8698,0.016,0.0,0.0,0.0,18.869799999999994,0.016,18.885799999999993,18.8821
88,0.238,0.0,0.238,0.0428,1.0,0.0,12.9796,0.0105,0.0,0.0,0.0,12.979599999999996,0.0105,12.990099999999996,12.9891
89,0.0942,0.0001,0.0942,0.017,1.0,0.0010615711252653928,4.8887,0.0385,0.0,0.0,0.0,4.8887,0.03849999999999999,4.9272,6.9282
