job_id,energy_qpu_kwh,energy_cpu_kwh,energy_total_kwh,cost_energy_total,phi_qpu,phi_cpu,qpu_time_s,cpu_time_s,qpu_phase_s,qpu_idle_s,qpu_wait_s,cpu_wait_s,wait_total_s,qpu_turn_s,cpu_turn_s,turn_total_s,job_turnaround_s
33,0.1858,0.0001,0.1859,0.0335,0.9994620763851532,0.0005379236148466917,10.0332,0.0621,10.0328,0.0,0.0,0.0,0.0,10.032799999999998,0.0621,10.094899999999997,10.0929
34,0.2355,0.0012,0.2366,0.0426,0.9953508030431106,0.005071851225697379,13.6242,0.7237,21.6244,8.0002,0.0,0.0,0.0,21.6244,0.7237,22.348100000000002,22.3506
35,0.073,0.0039,0.0769,0.0138,0.9492847854356307,0.05071521456436931,4.077,2.414,22.077,18.0,0.0,0.0,0.0,22.077,2.414,24.491000000000003,24.496
36,0.1673,0.0,0.1673,0.0301,1.0,0.0,9.3456,0.0143,9.3451,0.0,0.0,0.0,0.0,9.345099999999999,0.0143,9.359399999999999,9.3605
37,0.0909,0.0,0.091,0.0164,0.9989010989010989,0.0,4.9095,0.0306,4.9091,0.0,0.0,0.0,0.0,4.9091,0.030600000000000002,4.939699999999999,4.9379
38,0.0865,0.0014,0.0879,0.0158,0.9840728100113765,0.015927189988623434,4.6728,0.8662,14.6727,9.9999,0.0,0.0,0.0,14.672699999999999,0.8662,15.538899999999998,15.5416
39,0.1418,0.0,0.1418,0.0255,1.0,0.0,7.7877,0.0074,7.7877,0.0,0.0,0.0,0.0,7.787699999999999,0.0073999999999999995,7.795099999999999,7.7996
40,0.2363,0.0006,0.2369,0.0426,0.9974672857745884,0.002532714225411566,13.1994,0.3634,15.1992,1.9998,0.0,0.0,0.0,15.1992,0.36339999999999995,15.5626,15.5655
41,0.0888,0.0115,0.1003,0.018,0.8853439680957129,0.11465603190428714,4.7952,6.8747,22.7947,17.9995,0.0,0.0,0.0,22.7947,6.874700000000001,29.6694,31.1697
42,0.0827,0.0003,0.083,0.0149,0.9963855421686746,0.003614457831325301,4.5414,0.1653,6.5414,2.0,0.0,0.0,0.0,6.541399999999999,0.1653,6.7067,6.7037
43,0.156,0.0001,0.1561,0.0281,0.9993593850096093,0.0006406149903907752,8.154,0.0692,8.1537,0.0,0.0,0.0,0.0,8.1537,0.0692,8.222900000000001,8.2207
44,0.1086,0.0001,0.1087,0.0196,0.9990800367985281,0.0009199632014719411,5.8662,0.0401,7.8662,2.0,0.0,0.0,0.0,7.866200000000001,0.040100000000000004,7.906300000000001,7.909
45,0.0622,0.0001,0.0623,0.0112,0.9983948635634028,0.0016051364365971107,3.5361,0.0481,3.5361,0.0,0.0,0.0,0.0,3.5361000000000002,0.0481,3.5842,3.5879
46,0.2532,0.0071,0.2603,0.0469,0.9727237802535537,0.027276219746446412,14.1444,4.7321,19.1446,5.0002,0.0,0.0,0.0,19.1446,4.7321,23.8767,23.8729
47,0.0888,0.0055,0.0943,0.017,0.941675503711559,0.05832449628844114,4.7952,3.4059,22.7948,17.9996,0.0,0.0,0.0,22.794800000000002,3.4059,26.2007,26.2009
48,0.1179,0.0001,0.118,0.0212,0.9991525423728814,0.0008474576271186442,6.8238,0.0349,6.8235,0.0,0.0,0.0,0.0,6.823500000000001,0.0349,6.858400000000001,6.8575
49,0.2303,0.0053,0.2356,0.0424,0.9775042444821732,0.022495755517826826,13.0905,3.238,21.0908,8.0003,0.0,0.0,0.0,21.0908,3.2380000000000004,24.3288,24.3315
50,0.1309,0.0002,0.1311,0.0236,0.9984744469870328,0.0015255530129672007,6.9516,0.1347,9.9512,2.9996,0.0,0.0,0.0,9.9512,0.13470000000000001,10.0859,10.0899
51,0.1266,0.0,0.1266,0.0228,1.0,0.0,6.9516,0.0163,6.9511,0.0,0.0,0.0,0.0,6.951099999999999,0.0163,6.9674,6.965
52,0.2477,0.0,0.2477,0.0446,1.0,0.0,12.7368,0.0118,12.7369,0.0001,0.0,0.0,0.0,12.7369,0.0118,12.7487,12.75
53,0.2446,0.0036,0.2482,0.0447,0.9854955680902499,0.0145044319097502,13.9023,2.3711,23.9023,10.0,0.0,0.0,0.0,23.902299999999997,2.3710999999999998,26.273399999999995,26.2774
54,0.2843,0.0,0.2843,0.0512,1.0,0.0,15.3531,0.0077,17.3529,1.9998,0.0,0.0,0.0,17.352899999999998,0.0077,17.360599999999998,17.3647
55,0.2263,0.0012,0.2275,0.0409,0.9947252747252747,0.005274725274725274,13.0905,0.8197,26.091,13.0005,0.0,0.0,0.0,26.090999999999998,0.8197000000000001,26.9107,26.911
56,0.0773,0.0022,0.0795,0.0143,0.9723270440251571,0.027672955974842768,4.2453,1.3604,23.2455,19.0002,0.0,0.0,0.0,23.2455,1.3604,24.6059,24.6013
57,0.1575,0.0002,0.1577,0.0284,0.9987317691819911,0.0012682308180088776,8.7993,0.1048,9.7994,1.0001,0.0,0.0,0.0,9.7994,0.1048,9.9042,9.9029
58,0.1223,0.0022,0.1245,0.0224,0.9823293172690764,0.017670682730923697,7.0758,1.316,12.0759,5.0001,0.0,0.0,0.0,12.0759,1.316,13.391900000000001,13.3907
59,0.2532,0.016,0.2691,0.0484,0.9409141583054625,0.059457450761798585,13.9023,9.5368,24.9023,11.0,0.0,0.0,0.0,24.902299999999997,9.5368,34.439099999999996,34.4364
60,0.2423,0.0003,0.2426,0.0437,0.9987633965375102,0.0012366034624896947,12.4605,0.2093,12.4605,0.0,0.0,0.0,0.0,12.4605,0.20929999999999999,12.6698,12.6715
61,0.2926,0.0001,0.2927,0.0527,0.9996583532627263,0.00034164673727365904,15.0489,0.0378,15.0493,0.0004,0.0,0.0,0.0,15.049299999999999,0.03779999999999999,15.0871,15.0851
62,0.1864,0.0099,0.1963,0.0353,0.9495669893020887,0.05043301069791136,10.5966,6.2828,16.5966,6.0,0.0,0.0,0.0,16.5966,6.2828,22.879399999999997,22.8827
63,0.2555,0.0,0.2555,0.046,1.0,0.0,15.0489,0.0138,15.0494,0.0005,0.0,0.0,0.0,15.049399999999999,0.0138,15.063199999999998,15.0655
64,0.1832,0.0001,0.1832,0.033,1.0,0.0005458515283842794,10.5966,0.0519,11.5966,1.0,0.0,0.0,0.0,11.5966,0.0519,11.6485,11.653
65,0.1409,0.0,0.1409,0.0254,1.0,0.0,8.154,0.0082,8.1537,0.0,0.0,0.0,0.0,8.1537,0.0082,8.161900000000001,8.161
66,0.1555,0.0137,0.1692,0.0305,0.9190307328605202,0.08096926713947991,8.8407,8.4862,14.8401,5.9994,0.0,0.0,0.0,14.8401,8.4862,23.3263,23.3258
67,0.1889,0.0016,0.1905,0.0343,0.9916010498687664,0.008398950131233596,10.0332,1.0055,16.0328,5.9996,0.0,0.0,0.0,16.032799999999998,1.0055,17.0383,17.0397
68,0.1773,0.0001,0.1774,0.0319,0.9994363021420519,0.0005636978579481398,9.9063,0.0418,9.9064,0.0001,0.0,0.0,0.0,9.906400000000001,0.041800000000000004,9.948200000000002,9.9442
69,0.1901,0.0024,0.1925,0.0346,0.9875324675324675,0.012467532467532466,10.2663,1.5138,14.2662,3.9999,0.0,0.0,0.0,14.266200000000001,1.5138,15.780000000000001,15.7834
70,0.0916,0.0002,0.0918,0.0165,0.9978213507625272,0.0021786492374727667,5.1174,0.146,5.1176,0.0002,0.0,0.0,0.0,5.1175999999999995,0.14600000000000002,5.263599999999999,5.2605
71,0.0799,0.0021,0.082,0.0148,0.974390243902439,0.025609756097560974,4.5414,1.2714,11.5415,7.0001,0.0,0.0,0.0,11.5415,1.2713999999999999,12.812899999999999,12.8177
72,0.2938,0.0,0.2938,0.0529,1.0,0.0,15.3531,0.007,15.3529,0.0,0.0,0.0,0.0,15.352899999999998,0.007,15.359899999999998,15.355
73,0.1494,0.0001,0.1494,0.0269,1.0,0.0006693440428380187,8.4915,0.0352,8.4914,0.0,0.0,0.0,0.0,8.4914,0.035199999999999995,8.5266,8.5313
74,0.2249,0.0,0.225,0.0405,0.9995555555555555,0.0,12.7863,0.0264,12.7863,0.0,0.0,0.0,0.0,12.7863,0.0264,12.812700000000001,12.8176
75,0.2168,0.0,0.2168,0.039,1.0,0.0,11.7054,0.0133,11.705,0.0,0.0,0.0,0.0,11.704999999999998,0.0133,11.718299999999997,11.7153
76,0.2527,0.0058,0.2585,0.0465,0.9775628626692455,0.02243713733075435,13.6467,3.9383,18.6472,5.0005,0.0,0.0,0.0,18.6472,3.9383,22.585500000000003,22.5863
77,0.1201,0.0011,0.1213,0.0218,0.9901071723000824,0.009068425391591096,7.0758,0.7281,7.076,0.0002,0.0,0.0,0.0,7.076,0.7281,7.8041,7.8072
78,0.0982,0.0018,0.1001,0.018,0.981018981018981,0.017982017982017984,5.3046,1.1479,6.3038,0.9992,0.0,0.0,0.0,6.3038,1.1479,7.4517,7.4472
79,0.0538,0.001,0.0548,0.0099,0.9817518248175182,0.01824817518248175,3.1149,0.6483,4.1151,1.0002,0.0,0.0,0.0,4.1151,0.6483000000000001,4.7634,4.7649
80,0.2647,0.0002,0.2649,0.0477,0.9992449981124951,0.0007550018875047187,15.0489,0.1161,16.0493,1.0004,0.0,0.0,0.0,16.0493,0.11610000000000001,16.165399999999998,16.1621
81,0.0844,0.0058,0.0902,0.0162,0.9356984478935698,0.06430155210643015,4.7952,3.7025,7.7948,2.9996,0.0,0.0,0.0,7.7948,3.7025,11.497300000000001,11.4994
82,0.2152,0.0002,0.2154,0.0388,0.9990714948932219,0.0009285051067780873,12.231,0.1384,12.2308,0.0,0.0,0.0,0.0,12.2308,0.1384,12.369200000000001,12.367
83,0.1788,0.0111,0.1899,0.0342,0.9415481832543443,0.0584518167456556,9.8181,7.3653,10.8184,1.0003,0.0,0.0,0.0,10.818399999999999,7.3652999999999995,18.183699999999998,18.1804
84,0.1766,0.0,0.1766,0.0318,1.0,0.0,9.0828,0.0117,9.083,0.0002,0.0,0.0,0.0,9.083000000000002,0.011700000000000002,9.094700000000001,9.09
85,0.2439,0.0,0.2439,0.0439,1.0,0.0,13.6242,0.0125,13.6243,0.0001,0.0,0.0,0.0,13.6243,0.012499999999999999,13.6368,13.6412
86,0.151,0.0073,0.1583,0.0285,0.9538850284270373,0.04611497157296273,8.154,4.1393,9.1537,0.9997,0.0,0.0,0.0,9.1537,4.1393,13.293000000000001,13.2933
87,0.2097,0.0,0.2097,0.0377,1.0,0.0,11.322,0.0081,11.322,0.0,0.0,0.0,0.0,11.322,0.0081,11.3301,11.3264
88,0.137,0.0,0.137,0.0247,1.0,0.0,7.7877,0.0056,7.7877,0.0,0.0,0.0,0.0,7.787699999999999,0.005600000000000001,7.7932999999999995,7.7923
89,0.0525,0.0,0.0525,0.0095,1.0,0.0,2.9331,0.0243,2.9331,0.0,0.0,0.0,0.0,2.9331,0.0243,2.9574000000000003,2.9584
90,0.2523,0.0014,0.2537,0.0457,0.9944816712652741,0.005518328734726055,13.6242,0.7985,13.6242,0.0,0.0,0.0,0.0,13.6242,0.7985,14.4227,14.4223
91,0.1746,0.0,0.1747,0.0314,0.9994275901545507,0.0,9.5895,0.0275,9.5896,0.0001,0.0,0.0,0.0,9.5896,0.027500000000000004,9.6171,9.6202
92,0.0616,0.0002,0.0618,0.0111,0.9967637540453075,0.003236245954692557,3.2724,0.1042,3.2726,0.0002,0.0,0.0,0.0,3.2725999999999997,0.1042,3.3768,3.3761
93,0.0553,0.0,0.0553,0.01,1.0,0.0,3.1968,0.0304,3.1966,0.0,0.0,0.0,0.0,3.1966,0.0304,3.2270000000000003,3.2292
94,0.1628,0.0004,0.1631,0.0294,0.9981606376456162,0.0024524831391784184,9.5895,0.2259,9.5899,0.0004,0.0,0.0,0.0,9.5899,0.22590000000000002,9.8158,9.8183
95,0.2363,0.0006,0.2369,0.0426,0.9974672857745884,0.002532714225411566,13.1994,0.3667,13.1993,0.0,0.0,0.0,0.0,13.199299999999997,0.36669999999999997,13.565999999999997,13.5664
96,0.1104,0.0088,0.1193,0.0215,0.9253981559094718,0.07376362112321878,5.8662,5.8635,6.8663,1.0001,0.0,0.0,0.0,6.8663,5.8635,12.729800000000001,12.7315
97,0.2056,0.0,0.2056,0.037,1.0,0.0,12.1104,0.0128,12.1106,0.0002,0.0,0.0,0.0,12.1106,0.0128,12.1234,12.1208
98,0.1963,0.0002,0.1965,0.0354,0.9989821882951654,0.0010178117048346056,10.4265,0.1376,10.4268,0.0003,0.0,0.0,0.0,10.4268,0.1376,10.564400000000001,10.5628
99,0.2177,0.0062,0.224,0.0403,0.971875,0.027678571428571427,12.3768,4.3796,12.3765,0.0,0.0,0.0,0.0,12.3765,4.3796,16.7561,16.7572
100,0.146,0.0,0.146,0.0263,1.0,0.0,8.154,0.0088,8.1539,0.0,0.0,0.0,0.0,8.1539,0.008799999999999999,8.162700000000001,8.1617
101,0.2424,0.0059,0.2483,0.0447,0.9762384212645994,0.023761578735400725,13.0905,3.851,13.0907,0.0002,0.0,0.0,0.0,13.090699999999998,3.851,16.941699999999997,16.9402
102,0.0949,0.0002,0.0952,0.0171,0.9968487394957982,0.0021008403361344537,5.2137,0.1485,5.2132,0.0,0.0,0.0,0.0,5.2132000000000005,0.1485,5.361700000000001,5.3568
103,0.1065,0.0002,0.1068,0.0192,0.997191011235955,0.0018726591760299626,6.0552,0.1696,6.0552,0.0,0.0,0.0,0.0,6.055199999999999,0.16960000000000003,6.224799999999999,6.2229
104,0.1204,0.0027,0.1231,0.0222,0.9780666125101543,0.021933387489845656,6.3927,1.6145,6.3931,0.0004,0.0,0.0,0.0,6.3931000000000004,1.6145,8.0076,8.0103
105,0.1245,0.0,0.1245,0.0224,1.0,0.0,7.0758,0.0185,7.0761,0.0003,0.0,0.0,0.0,7.076099999999999,0.018500000000000003,7.0946,7.0975
106,0.1864,0.0047,0.1911,0.0344,0.9754055468341184,0.024594453165881738,10.5966,2.9446,10.5966,0.0,0.0,0.0,0.0,10.5966,2.9446,13.5412,13.5434
107,0.176,0.005,0.181,0.0326,0.9723756906077348,0.027624309392265196,9.3456,3.3514,9.3453,0.0,0.0,0.0,0.0,9.345299999999998,3.3514,12.696699999999998,12.6977
108,0.0512,0.0,0.0512,0.0092,1.0,0.0,2.718,0.0165,2.7179,0.0,0.0,0.0,0.0,2.7178999999999998,0.0165,2.7344,2.7372
109,0.1197,0.0002,0.1199,0.0216,0.9983319432860717,0.0016680567139282735,6.6888,0.1127,6.6885,0.0,0.0,0.0,0.0,6.6884999999999994,0.1127,6.8012,6.8028
110,0.0761,0.0,0.0761,0.0137,1.0,0.0,4.4001,0.0108,4.3996,0.0,0.0,0.0,0.0,4.3996,0.010799999999999999,4.4104,4.413
111,0.2694,0.0016,0.271,0.0488,0.9940959409594095,0.005904059040590406,15.0489,0.9489,15.0493,0.0004,0.0,0.0,0.0,15.049299999999999,0.9489,15.998199999999999,15.9958
112,0.1901,0.0087,0.1989,0.0358,0.9557566616390145,0.043740573152337855,10.2663,5.5184,11.2662,0.9999,0.0,0.0,0.0,11.266199999999998,5.5184,16.784599999999998,16.7868
113,0.2192,0.0024,0.2216,0.0399,0.9891696750902528,0.010830324909747292,12.4605,1.5502,12.4605,0.0,0.0,0.0,0.0,12.4605,1.5502,14.0107,14.0092
114,0.2086,0.0,0.2086,0.0376,1.0,0.0,11.4543,0.0254,11.4544,0.0001,0.0,0.0,0.0,11.4544,0.0254,11.4798,11.4749
115,0.0542,0.0039,0.0581,0.0105,0.9328743545611016,0.06712564543889844,3.0276,2.636,3.0276,0.0,0.0,0.0,0.0,3.0275999999999996,2.6359999999999997,5.663599999999999,5.6628
116,0.2403,0.0002,0.2404,0.0433,0.9995840266222962,0.0008319467554076539,13.9023,0.0989,13.9023,0.0,0.0,0.0,0.0,13.9023,0.09889999999999999,14.0012,13.9997
117,0.1548,0.0094,0.1642,0.0295,0.9427527405602922,0.057247259439707675,8.7993,5.9271,8.7994,0.0001,0.0,0.0,0.0,8.7994,5.9271,14.726500000000001,14.7288
118,0.0932,0.0009,0.0941,0.0169,0.9904357066950054,0.009564293304994686,5.1174,0.6039,5.1177,0.0003,0.0,0.0,0.0,5.117699999999999,0.6039000000000001,5.7216,5.7245
119,0.0551,0.0122,0.0673,0.0121,0.8187221396731056,0.18127786032689452,3.0276,7.5243,3.0277,0.0001,0.0,0.0,0.0,3.0277,7.5243,10.552,10.5481
120,0.2175,0.0008,0.2184,0.0393,0.9958791208791208,0.003663003663003663,11.1879,0.4976,11.1879,0.0,0.0,0.0,0.0,11.1879,0.49760000000000004,11.685500000000001,11.6845
121,0.0916,0.0002,0.0918,0.0165,0.9978213507625272,0.0021786492374727667,5.1174,0.1211,5.1178,0.0004,0.0,0.0,0.0,5.117799999999999,0.12109999999999999,5.238899999999999,5.2388
122,0.2701,0.0008,0.2709,0.0488,0.9970468807678111,0.002953119232189,15.3531,0.4966,15.3526,0.0,0.0,0.0,0.0,15.352599999999999,0.4966,15.8492,15.8503
123,0.0883,0.0031,0.0914,0.0164,0.9660831509846828,0.03391684901531729,5.0166,1.8209,5.0165,0.0,0.0,0.0,0.0,5.0165,1.8209,6.8374,6.841
124,0.2101,0.0008,0.2108,0.038,0.9966793168880457,0.0037950664136622396,11.9412,0.5187,11.9411,0.0,0.0,0.0,0.0,11.9411,0.5187,12.459800000000001,12.4639
125,0.0633,0.0004,0.0637,0.0115,0.9937205651491364,0.006279434850863422,3.4758,0.2652,3.4756,0.0,0.0,0.0,0.0,3.4756,0.2652,3.7408,3.7401
126,0.2407,0.0007,0.2415,0.0435,0.9966873706004141,0.002898550724637681,12.7863,0.4478,12.7862,0.0,0.0,0.0,0.0,12.786200000000001,0.44780000000000003,13.234000000000002,13.236
127,0.0914,0.0106,0.1019,0.0183,0.8969578017664376,0.10402355250245338,5.0166,7.2611,5.0165,0.0,0.0,0.0,0.0,5.0165,7.2611,12.2776,12.2732
128,0.2303,0.0,0.2303,0.0415,1.0,0.0,13.0905,0.0069,13.0911,0.0006,0.0,0.0,0.0,13.091099999999997,0.006899999999999999,13.097999999999997,13.1011
129,0.2896,0.0034,0.2931,0.0528,0.9880586830433299,0.011600136472193788,15.6402,2.2652,15.6402,0.0,0.0,0.0,0.0,15.6402,2.2652,17.9054,17.9041
130,0.2205,0.0001,0.2206,0.0397,0.9995466908431551,0.0004533091568449683,12.1104,0.0554,12.1104,0.0,0.0,0.0,0.0,12.110399999999998,0.0554,12.165799999999999,12.1688
131,0.0622,0.0,0.0622,0.0112,1.0,0.0,3.1968,0.0067,3.1965,0.0,0.0,0.0,0.0,3.1965000000000003,0.006699999999999999,3.2032000000000003,3.1986
132,0.0529,0.0001,0.0529,0.0095,1.0,0.001890359168241966,2.718,0.0343,2.718,0.0,0.0,0.0,0.0,2.718,0.0343,2.7523,2.7476
133,0.1934,0.0075,0.2008,0.0362,0.9631474103585657,0.03735059760956175,11.1879,4.6331,11.1879,0.0,0.0,0.0,0.0,11.1879,4.6331,15.821000000000002,15.822
134,0.1636,0.0,0.1636,0.0294,1.0,0.0,8.6886,0.0169,8.6888,0.0002,0.0,0.0,0.0,8.6888,0.016900000000000002,8.7057,8.7104
135,0.0949,0.0136,0.1085,0.0195,0.8746543778801843,0.12534562211981568,5.2137,8.8654,5.213,0.0,0.0,0.0,0.0,5.213000000000001,8.8654,14.0784,14.0783
136,0.1197,0.0028,0.1225,0.0221,0.9771428571428572,0.022857142857142857,6.6888,1.8271,6.6887,0.0,0.0,0.0,0.0,6.688699999999999,1.8270999999999997,8.515799999999999,8.5162
137,0.1028,0.0,0.1028,0.0185,1.0,0.0,6.0552,0.0257,6.0552,0.0,0.0,0.0,0.0,6.055199999999999,0.0257,6.080899999999999,6.078
138,0.1931,0.0002,0.1933,0.0348,0.998965338851526,0.0010346611484738748,10.4265,0.1166,10.4268,0.0003,0.0,0.0,0.0,10.4268,0.11660000000000001,10.5434,10.5407
139,0.2157,0.0009,0.2165,0.039,0.9963048498845266,0.004157043879907621,11.4543,0.5294,11.4543,0.0,0.0,0.0,0.0,11.4543,0.5294,11.9837,11.9859
140,0.1332,0.0002,0.1333,0.024,0.9992498124531134,0.0015003750937734434,7.569,0.0951,7.5691,0.0001,0.0,0.0,0.0,7.5691,0.09509999999999999,7.6642,7.6669
141,0.1796,0.0001,0.1797,0.0323,0.9994435169727324,0.0005564830272676684,10.0332,0.0361,10.0328,0.0,0.0,0.0,0.0,10.032799999999998,0.0361,10.068899999999998,10.064
142,0.1866,0.0035,0.1901,0.0342,0.9815886375591794,0.018411362440820624,10.4265,2.3967,12.4266,2.0001,0.0,0.0,0.0,12.4266,2.3967,14.8233,14.8198
143,0.1817,0.0001,0.1818,0.0327,0.9994499449944995,0.0005500550055005501,10.9026,0.0453,10.903,0.0004,0.0,0.0,0.0,10.903000000000002,0.0453,10.948300000000001,10.9508
144,0.2359,0.0018,0.2377,0.0428,0.9924274295330249,0.007572570466975179,13.6467,1.1815,13.647,0.0003,0.0,0.0,0.0,13.647000000000002,1.1815,14.828500000000002,14.8294
145,0.0551,0.0002,0.0553,0.01,0.9963833634719711,0.003616636528028933,3.0276,0.0881,3.0276,0.0,0.0,0.0,0.0,3.0275999999999996,0.08810000000000001,3.1156999999999995,3.1136
146,0.0944,0.0004,0.0948,0.0171,0.9957805907172996,0.0042194092827004225,5.0166,0.2532,5.0165,0.0,0.0,0.0,0.0,5.0165,0.2532,5.269699999999999,5.2656
