job_id,energy_qpu_kwh,energy_cpu_kwh,energy_total_kwh,cost_energy_total,phi_qpu,phi_cpu,qpu_time_s,cpu_time_s,qpu_phase_s,qpu_idle_s,qpu_wait_s,cpu_wait_s,wait_total_s,qpu_turn_s,cpu_turn_s,turn_total_s,job_turnaround_s
29,0.0874,0.0,0.0874,0.0157,1.0,0.0,4.7172,0.0054,4.7176,0.0004,0.0,0.0,0.0,4.7176,0.005399999999999999,4.723,4.7213
30,0.0415,0.0046,0.0461,0.0083,0.9002169197396963,0.09978308026030368,2.3574,3.0582,2.3574,0.0,0.0,0.0,0.0,2.3574,3.0582000000000003,5.4156,5.4195
31,0.164,0.0019,0.1659,0.0299,0.9885473176612418,0.01145268233875829,9.0828,1.1117,9.083,0.0002,0.0,0.0,0.0,9.083,1.1117,10.194700000000001,10.1912
32,0.0985,0.0007,0.0991,0.0178,0.9939455095862766,0.007063572149344098,5.4546,0.3956,5.4545,0.0,0.0,0.0,0.0,5.4544999999999995,0.3956,5.850099999999999,5.8467
33,0.1301,0.0001,0.1301,0.0234,1.0,0.000768639508070715,6.6888,0.0427,6.6885,0.0,0.0,0.0,0.0,6.6884999999999994,0.0427,6.731199999999999,6.7292
34,0.1724,0.0007,0.1731,0.0312,0.9959560947429231,0.004043905257076834,9.0828,0.4397,9.0829,0.0001,0.0,0.0,0.0,9.0829,0.4397,9.5226,9.5251
35,0.0478,0.0029,0.0507,0.0091,0.9428007889546351,0.057199211045364885,2.718,1.7726,2.7179,0.0,0.0,0.0,0.0,2.7178999999999998,1.7726,4.4905,4.4955
36,0.1067,0.0,0.1067,0.0192,1.0,0.0,6.2304,0.0063,6.2303,0.0,0.0,0.0,0.0,6.2303,0.006300000000000001,6.2366,6.2377
37,0.0576,0.0,0.0576,0.0104,1.0,0.0,3.273,0.0164,3.2727,0.0,0.0,0.0,0.0,3.2727,0.016399999999999998,3.2891,3.2873
38,0.0562,0.0011,0.0574,0.0103,0.9790940766550523,0.019163763066202093,3.1152,0.6249,4.115,0.9998,0.0,0.0,0.0,4.115,0.6248999999999999,4.7399000000000004,4.7426
39,0.0913,0.0,0.0913,0.0164,1.0,0.0,5.1918,0.005,5.1918,0.0,0.0,0.0,0.0,5.191799999999999,0.005,5.196799999999999,5.2013
40,0.1467,0.0004,0.1471,0.0265,0.9972807613868117,0.002719238613188307,8.7996,0.2672,8.7995,0.0,0.0,0.0,0.0,8.799499999999998,0.2672,9.066699999999999,9.0696
41,0.0592,0.0087,0.0679,0.0122,0.8718703976435935,0.12812960235640647,3.1968,5.472,4.1965,0.9997,0.0,0.0,0.0,4.1965,5.472,9.668500000000002,9.6688
42,0.0575,0.0002,0.0577,0.0104,0.9965337954939342,0.003466204506065858,3.0276,0.1243,3.0276,0.0,0.0,0.0,0.0,3.0276,0.1243,3.1519,3.1489
43,0.1032,0.0001,0.1033,0.0186,0.9990319457889641,0.000968054211035818,5.436,0.0471,5.4359,0.0,0.0,0.0,0.0,5.435899999999999,0.0471,5.483,5.4808
44,0.067,0.0,0.067,0.0121,1.0,0.0,3.9108,0.0253,3.9108,0.0,0.0,0.0,0.0,3.9108000000000005,0.0253,3.9361000000000006,3.9388
45,0.0415,0.0,0.0415,0.0075,1.0,0.0,2.3574,0.0272,2.3574,0.0,0.0,0.0,0.0,2.3574,0.0272,2.3846000000000003,2.3883
46,0.1703,0.0059,0.1761,0.0317,0.9670641680863146,0.033503691084611015,9.4296,3.5747,9.4297,0.0001,0.0,0.0,0.0,9.4297,3.5747000000000004,13.0044,13.0006
47,0.0577,0.003,0.0607,0.0109,0.9505766062602966,0.04942339373970346,3.1968,1.8587,3.1967,0.0,0.0,0.0,0.0,3.1967,1.8587,5.0554,5.0556
48,0.08,0.0,0.0801,0.0144,0.9987515605493134,0.0,4.5492,0.0186,4.549,0.0,0.0,0.0,0.0,4.5489999999999995,0.0186,4.5676,4.5667
49,0.1576,0.0038,0.1614,0.029,0.976456009913259,0.023543990086741018,8.727,2.5546,8.7273,0.0003,0.0,0.0,0.0,8.7273,2.5546,11.2819,11.2846
50,0.0858,0.0002,0.086,0.0155,0.9976744186046512,0.0023255813953488376,4.6344,0.1042,4.6343,0.0,0.0,0.0,0.0,4.6343,0.10419999999999999,4.738499999999999,4.7425
51,0.0858,0.0,0.0858,0.0155,1.0,0.0,4.6344,0.0129,4.6341,0.0,0.0,0.0,0.0,4.6341,0.012899999999999998,4.647,4.6446
52,0.1455,0.0,0.1455,0.0262,1.0,0.0,8.4912,0.0068,8.4912,0.0,0.0,0.0,0.0,8.491200000000001,0.0068000000000000005,8.498000000000001,8.4993
53,0.1631,0.0025,0.1656,0.0298,0.984903381642512,0.015096618357487924,9.2682,1.6817,9.2682,0.0,0.0,0.0,0.0,9.2682,1.6817000000000002,10.9499,10.9539
54,0.1895,0.0,0.1896,0.0341,0.9994725738396625,0.0,10.2354,0.0067,10.2353,0.0,0.0,0.0,0.0,10.2353,0.0067,10.242,10.2461
55,0.1576,0.0009,0.1585,0.0285,0.9943217665615142,0.0056782334384858045,8.727,0.619,8.7273,0.0003,0.0,0.0,0.0,8.7273,0.619,9.3463,9.3466
56,0.0524,0.0019,0.0543,0.0098,0.9650092081031307,0.034990791896869246,2.8302,1.1416,2.8302,0.0,0.0,0.0,0.0,2.8302000000000005,1.1416000000000002,3.971800000000001,3.9672
57,0.0978,0.0001,0.0979,0.0176,0.9989785495403473,0.0010214504596527069,5.8662,0.0719,5.8663,0.0001,0.0,0.0,0.0,5.866300000000001,0.0719,5.938200000000001,5.9369
58,0.0917,0.0014,0.0931,0.0168,0.9849624060150376,0.015037593984962405,4.7172,0.9103,4.7173,0.0001,0.0,0.0,0.0,4.7173,0.9103000000000001,5.6276,5.6264
59,0.1673,0.0077,0.175,0.0315,0.9560000000000001,0.044000000000000004,9.2682,4.6344,9.2682,0.0,0.0,0.0,0.0,9.2682,4.634399999999999,13.9026,13.8999
60,0.1423,0.0002,0.1425,0.0257,0.9985964912280704,0.0014035087719298247,8.307,0.1424,8.3069,0.0,0.0,0.0,0.0,8.3069,0.1424,8.449300000000001,8.451
61,0.1811,0.0,0.1812,0.0326,0.9994481236203091,0.0,10.0326,0.0231,10.0328,0.0002,0.0,0.0,0.0,10.0328,0.0231,10.0559,10.0539
62,0.121,0.0076,0.1286,0.0231,0.9409020217729394,0.05909797822706066,7.0644,4.6629,7.0644,0.0,0.0,0.0,0.0,7.064400000000001,4.6629,11.7273,11.7306
63,0.1951,0.0,0.1951,0.0351,1.0,0.0,10.0326,0.0138,10.0327,0.0001,0.0,0.0,0.0,10.0327,0.0138,10.0465,10.0488
64,0.1374,0.0,0.1374,0.0247,1.0,0.0,7.0644,0.0277,7.0644,0.0,0.0,0.0,0.0,7.064400000000001,0.027700000000000002,7.092100000000001,7.0966
65,0.0906,0.0,0.0906,0.0163,1.0,0.0,5.436,0.0053,5.436,0.0,0.0,0.0,0.0,5.436,0.0053,5.4413,5.4404
66,0.1091,0.0086,0.1177,0.0212,0.9269328802039083,0.07306711979609176,5.8938,5.7719,5.8936,0.0,0.0,0.0,0.0,5.893599999999999,5.7719000000000005,11.6655,11.665
67,0.1239,0.0009,0.1248,0.0225,0.9927884615384616,0.007211538461538462,6.6888,0.5711,6.6886,0.0,0.0,0.0,0.0,6.6886,0.5711,7.2597000000000005,7.2611
68,0.1101,0.0,0.1101,0.0198,1.0,0.0,6.6042,0.0272,6.6043,0.0001,0.0,0.0,0.0,6.6043,0.027200000000000005,6.6315,6.6275
69,0.1236,0.0013,0.1249,0.0225,0.9895916733386709,0.010408326661329063,6.8442,0.8568,6.844,0.0,0.0,0.0,0.0,6.844,0.8568,7.7008,7.7042
70,0.0632,0.0001,0.0633,0.0114,0.9984202211690365,0.0015797788309636653,3.4116,0.0728,3.4117,0.0001,0.0,0.0,0.0,3.4116999999999997,0.0728,3.4844999999999997,3.4814
71,0.0519,0.0014,0.0533,0.0096,0.9737335834896811,0.026266416510318948,3.0276,0.8865,3.0276,0.0,0.0,0.0,0.0,3.0276,0.8865000000000001,3.9141000000000004,3.9189
72,0.1943,0.0,0.1943,0.035,1.0,0.0,10.2354,0.0052,10.2353,0.0,0.0,0.0,0.0,10.2353,0.0052,10.2405,10.2356
73,0.1075,0.0001,0.1075,0.0194,1.0,0.0009302325581395349,5.661,0.0332,5.6608,0.0,0.0,0.0,0.0,5.6608,0.0332,5.694,5.6987
74,0.1579,0.0,0.1579,0.0284,1.0,0.0,8.5242,0.0187,8.5242,0.0,0.0,0.0,0.0,8.5242,0.018699999999999998,8.542900000000001,8.5478
75,0.1517,0.0,0.1518,0.0273,0.9993412384716733,0.0,7.8036,0.0097,7.8032,0.0,0.0,0.0,0.0,7.8031999999999995,0.0097,7.812899999999999,7.8099
76,0.1643,0.0037,0.1679,0.0302,0.9785586658725433,0.0220369267421084,9.0978,2.4102,9.098,0.0002,0.0,0.0,0.0,9.097999999999999,2.4102,11.508199999999999,11.509
77,0.0786,0.0005,0.0792,0.0142,0.9924242424242424,0.006313131313131313,4.7172,0.3395,4.7174,0.0002,0.0,0.0,0.0,4.7174,0.33949999999999997,5.0569,5.06
78,0.0639,0.0016,0.0655,0.0118,0.9755725190839694,0.024427480916030534,3.5364,1.0869,3.5362,0.0,0.0,0.0,0.0,3.5362,1.0869,4.6231,4.6186
79,0.0346,0.0008,0.0354,0.0064,0.9774011299435028,0.022598870056497175,2.0766,0.5365,2.0767,0.0001,0.0,0.0,0.0,2.0767,0.5365,2.6132,2.6147
80,0.1904,0.0001,0.1906,0.0343,0.9989506820566633,0.0005246589716684155,10.0326,0.0866,10.033,0.0004,0.0,0.0,0.0,10.033,0.08659999999999998,10.1196,10.1163
81,0.0548,0.0046,0.0594,0.0107,0.9225589225589226,0.07744107744107744,3.1968,2.9498,3.1968,0.0,0.0,0.0,0.0,3.1968,2.9498,6.1466,6.1487
82,0.1359,0.0001,0.136,0.0245,0.9992647058823528,0.0007352941176470588,8.154,0.0885,8.154,0.0,0.0,0.0,0.0,8.154,0.0885,8.2425,8.2403
83,0.1273,0.0079,0.1352,0.0243,0.9415680473372782,0.05843195266272191,6.5454,4.9263,6.5454,0.0,0.0,0.0,0.0,6.545399999999999,4.9263,11.471699999999998,11.4684
84,0.1065,0.0,0.1065,0.0192,1.0,0.0,6.0552,0.0087,6.0553,0.0001,0.0,0.0,0.0,6.0553,0.008700000000000001,6.064,6.0593
85,0.1682,0.0,0.1682,0.0303,1.0,0.0,9.0828,0.0086,9.0828,0.0,0.0,0.0,0.0,9.0828,0.0086,9.0914,9.0958
86,0.1007,0.0046,0.1053,0.0189,0.9563152896486229,0.04368471035137701,5.436,2.9957,5.4356,0.0,0.0,0.0,0.0,5.4356,2.9957,8.4313,8.4316
87,0.1293,0.0,0.1293,0.0233,1.0,0.0,7.548,0.0054,7.5479,0.0,0.0,0.0,0.0,7.5479,0.0054,7.5533,7.5496
88,0.0865,0.0,0.0865,0.0156,1.0,0.0,5.1918,0.004,5.1919,0.0001,0.0,0.0,0.0,5.1919,0.004,5.1959,5.1949
89,0.0371,0.0,0.0371,0.0067,1.0,0.0,1.9554,0.0166,1.9554,0.0,0.0,0.0,0.0,1.9554000000000002,0.0166,1.9720000000000002,1.973
90,0.1682,0.0006,0.1688,0.0304,0.9964454976303316,0.003554502369668246,9.0828,0.4354,9.083,0.0002,0.0,0.0,0.0,9.083,0.4354,9.5184,9.518
91,0.1095,0.0,0.1095,0.0197,1.0,0.0,6.393,0.0197,6.3931,0.0001,0.0,0.0,0.0,6.3931,0.0197,6.4128,6.4159
92,0.0394,0.0001,0.0395,0.0071,0.9974683544303796,0.002531645569620253,2.1816,0.0743,2.1816,0.0,0.0,0.0,0.0,2.1816,0.07429999999999999,2.2559,2.2552
93,0.0385,0.0,0.0385,0.0069,1.0,0.0,2.1312,0.0158,2.131,0.0,0.0,0.0,0.0,2.1310000000000002,0.015799999999999998,2.1468000000000003,2.149
94,0.1095,0.0002,0.1097,0.0197,0.9981768459434822,0.0018231540565177757,6.393,0.1188,6.3931,0.0001,0.0,0.0,0.0,6.3931000000000004,0.1188,6.511900000000001,6.5144
95,0.1711,0.0004,0.1715,0.0309,0.997667638483965,0.0023323615160349854,8.7996,0.242,8.7996,0.0,0.0,0.0,0.0,8.7996,0.24200000000000002,9.0416,9.042
96,0.0724,0.0077,0.0801,0.0144,0.9038701622971286,0.09612983770287141,3.9108,4.7234,3.9108,0.0,0.0,0.0,0.0,3.9108000000000005,4.7234,8.6342,8.6359
97,0.1458,0.0,0.1458,0.0262,1.0,0.0,8.0736,0.008,8.0737,0.0001,0.0,0.0,0.0,8.0737,0.008,8.0817,8.0791
98,0.1159,0.0002,0.116,0.0209,0.9991379310344828,0.0017241379310344827,6.951,0.0869,6.9511,0.0001,0.0,0.0,0.0,6.9511,0.0869,7.038,7.0364
99,0.149,0.0066,0.1556,0.028,0.9575835475578407,0.042416452442159386,8.2512,4.3649,8.2509,0.0,0.0,0.0,0.0,8.2509,4.3649,12.6158,12.6169
100,0.0956,0.0,0.0956,0.0172,1.0,0.0,5.436,0.0053,5.4358,0.0,0.0,0.0,0.0,5.4357999999999995,0.0053,5.4411,5.4401
101,0.1657,0.0037,0.1693,0.0305,0.9787359716479621,0.021854695806261076,8.727,2.5351,8.7273,0.0003,0.0,0.0,0.0,8.7273,2.5351,11.2624,11.2609
102,0.0611,0.0001,0.0613,0.011,0.9967373572593801,0.0016313213703099511,3.4758,0.0813,3.4757,0.0,0.0,0.0,0.0,3.4757,0.0813,3.557,3.5521
103,0.0729,0.0002,0.0731,0.0132,0.997264021887825,0.002735978112175103,4.0368,0.1271,4.0368,0.0,0.0,0.0,0.0,4.0367999999999995,0.1271,4.1639,4.162
104,0.075,0.0018,0.0768,0.0138,0.9765625,0.0234375,4.2618,1.1546,4.2619,0.0001,0.0,0.0,0.0,4.2619,1.1545999999999998,5.416499999999999,5.4192
105,0.083,0.0,0.083,0.0149,1.0,0.0,4.7172,0.0155,4.7176,0.0004,0.0,0.0,0.0,4.7176,0.0155,4.7331,4.736
106,0.1243,0.0036,0.1279,0.023,0.9718530101641906,0.02814698983580922,7.0644,2.1997,7.0644,0.0,0.0,0.0,0.0,7.064400000000001,2.1997,9.264100000000001,9.2663
107,0.1154,0.0039,0.1193,0.0215,0.9673093042749371,0.03269069572506286,6.2304,2.6711,6.2304,0.0,0.0,0.0,0.0,6.2304,2.6710999999999996,8.9015,8.9025
108,0.031,0.0,0.0311,0.0056,0.9967845659163987,0.0,1.812,0.0107,1.812,0.0,0.0,0.0,0.0,1.812,0.010700000000000001,1.8227,1.8255
109,0.0846,0.0002,0.0848,0.0153,0.9976415094339622,0.0023584905660377358,4.4592,0.1222,4.4591,0.0,0.0,0.0,0.0,4.4591,0.12219999999999999,4.581300000000001,4.5829
110,0.0516,0.0,0.0516,0.0093,1.0,0.0,2.9334,0.0083,2.9332,0.0,0.0,0.0,0.0,2.9332,0.008300000000000002,2.9415,2.9441
111,0.1811,0.0009,0.182,0.0328,0.9950549450549452,0.004945054945054945,10.0326,0.4992,10.0327,0.0001,0.0,0.0,0.0,10.0327,0.4992,10.5319,10.5295
112,0.1236,0.0042,0.1278,0.023,0.9671361502347419,0.03286384976525821,6.8442,3.0437,6.8442,0.0,0.0,0.0,0.0,6.8442,3.0437000000000003,9.8879,9.8901
113,0.1615,0.0021,0.1636,0.0295,0.9871638141809291,0.012836185819070905,8.307,1.1869,8.307,0.0,0.0,0.0,0.0,8.307,1.1869,9.4939,9.4924
114,0.1308,0.0,0.1308,0.0236,1.0,0.0,7.6362,0.019,7.6362,0.0,0.0,0.0,0.0,7.6362000000000005,0.019000000000000003,7.655200000000001,7.6503
115,0.0336,0.0031,0.0367,0.0066,0.9155313351498636,0.08446866485013622,2.0184,1.822,2.0184,0.0,0.0,0.0,0.0,2.0183999999999997,1.822,3.8404,3.8396
116,0.1631,0.0001,0.1631,0.0294,1.0,0.0006131207847946046,9.2682,0.0475,9.2682,0.0,0.0,0.0,0.0,9.2682,0.04750000000000001,9.3157,9.3142
117,0.1032,0.007,0.1102,0.0198,0.9364791288566243,0.06352087114337568,5.8662,4.2134,5.8662,0.0,0.0,0.0,0.0,5.866200000000001,4.2134,10.079600000000001,10.0819
118,0.06,0.0006,0.0606,0.0109,0.9900990099009901,0.0099009900990099,3.4116,0.3629,3.4117,0.0001,0.0,0.0,0.0,3.4116999999999997,0.3629,3.7745999999999995,3.7775
119,0.0355,0.0061,0.0416,0.0075,0.8533653846153846,0.1466346153846154,2.0184,4.1943,2.0184,0.0,0.0,0.0,0.0,2.0183999999999997,4.194299999999999,6.212699999999999,6.2088
120,0.1381,0.0005,0.1386,0.0249,0.9963924963924964,0.0036075036075036075,7.4586,0.3017,7.4586,0.0,0.0,0.0,0.0,7.458600000000001,0.30169999999999997,7.760300000000001,7.7593
121,0.0584,0.0001,0.0586,0.0105,0.9965870307167236,0.0017064846416382253,3.4116,0.094,3.4119,0.0003,0.0,0.0,0.0,3.4119,0.094,3.5059,3.5058
122,0.1895,0.0007,0.1903,0.0342,0.9957961114030478,0.0036784025223331584,10.2354,0.5081,10.2354,0.0,0.0,0.0,0.0,10.2354,0.5081,10.743500000000001,10.7446
123,0.065,0.0021,0.0671,0.0121,0.9687034277198211,0.03129657228017883,3.3444,1.3159,3.3444,0.0,0.0,0.0,0.0,3.3444,1.3159,4.660299999999999,4.6639
124,0.1474,0.0004,0.1479,0.0266,0.9966193373901284,0.002704530087897228,7.9608,0.2702,7.9608,0.0,0.0,0.0,0.0,7.960800000000001,0.2702,8.231000000000002,8.2351
125,0.0397,0.0004,0.0401,0.0072,0.9900249376558604,0.009975062344139652,2.3172,0.2614,2.317,0.0,0.0,0.0,0.0,2.3169999999999997,0.26139999999999997,2.5784,2.5777
126,0.146,0.0005,0.1465,0.0264,0.9965870307167235,0.003412969283276451,8.5242,0.2918,8.5242,0.0,0.0,0.0,0.0,8.5242,0.2918,8.816,8.818
127,0.0588,0.0057,0.0646,0.0116,0.9102167182662537,0.08823529411764705,3.3444,3.5854,3.3443,0.0,0.0,0.0,0.0,3.3443,3.5854000000000004,6.9297,6.9253
128,0.1616,0.0,0.1616,0.0291,1.0,0.0,8.727,0.0059,8.7272,0.0002,0.0,0.0,0.0,8.727199999999998,0.0059,8.733099999999999,8.7362
129,0.1979,0.0017,0.1996,0.0359,0.9914829659318637,0.008517034068136272,10.4268,1.0842,10.4268,0.0,0.0,0.0,0.0,10.4268,1.0842,11.511,11.5097
130,0.1458,0.0,0.1458,0.0262,1.0,0.0,8.0736,0.0246,8.0737,0.0001,0.0,0.0,0.0,8.073699999999999,0.0246,8.098299999999998,8.1013
131,0.0355,0.0,0.0355,0.0064,1.0,0.0,2.1312,0.0049,2.1311,0.0,0.0,0.0,0.0,2.1311,0.0049,2.136,2.1314
132,0.0336,0.0,0.0336,0.006,1.0,0.0,1.812,0.0222,1.812,0.0,0.0,0.0,0.0,1.812,0.022199999999999998,1.8342,1.8295
133,0.1381,0.004,0.1422,0.0256,0.9711673699015472,0.028129395218002815,7.4586,2.5724,7.4586,0.0,0.0,0.0,0.0,7.458600000000001,2.5723999999999996,10.031,10.032
134,0.0965,0.0,0.0966,0.0174,0.9989648033126294,0.0,5.7924,0.0143,5.7926,0.0002,0.0,0.0,0.0,5.7926,0.0143,5.806900000000001,5.8116
135,0.0628,0.0118,0.0745,0.0134,0.8429530201342281,0.15838926174496645,3.4758,6.9138,3.4757,0.0,0.0,0.0,0.0,3.4757000000000002,6.9138,10.3895,10.3894
136,0.0764,0.0021,0.0785,0.0141,0.973248407643312,0.026751592356687896,4.4592,1.3537,4.4589,0.0,0.0,0.0,0.0,4.4589,1.3537,5.8126,5.813
137,0.0691,0.0,0.0692,0.0125,0.9985549132947976,0.0,4.0368,0.0135,4.0368,0.0,0.0,0.0,0.0,4.0367999999999995,0.0135,4.050299999999999,4.0474
138,0.1287,0.0001,0.1288,0.0232,0.9992236024844722,0.0007763975155279504,6.951,0.0699,6.951,0.0,0.0,0.0,0.0,6.9510000000000005,0.0699,7.0209,7.0182
139,0.1414,0.0004,0.1418,0.0255,0.9971791255289139,0.0028208744710860366,7.6362,0.2392,7.6363,0.0001,0.0,0.0,0.0,7.6363,0.2392,7.875500000000001,7.8777
140,0.0911,0.0001,0.0912,0.0164,0.9989035087719298,0.0010964912280701754,5.046,0.0648,5.046,0.0,0.0,0.0,0.0,5.046,0.0648,5.1108,5.1135
141,0.1146,0.0,0.1146,0.0206,1.0,0.0,6.6888,0.0261,6.6887,0.0,0.0,0.0,0.0,6.6887,0.026099999999999998,6.714799999999999,6.7099
142,0.1223,0.0029,0.1252,0.0225,0.9768370607028753,0.0231629392971246,6.951,1.7787,6.9512,0.0002,0.0,0.0,0.0,6.9512,1.7787,8.7299,8.7264
143,0.1312,0.0,0.1313,0.0236,0.9992383853769993,0.0,7.2684,0.0318,7.2687,0.0003,0.0,0.0,0.0,7.268700000000001,0.0318,7.3005,7.303
144,0.1601,0.0013,0.1613,0.029,0.9925604463732176,0.008059516429014259,9.0978,0.7669,9.0978,0.0,0.0,0.0,0.0,9.0978,0.7669,9.8647,9.8656
145,0.0374,0.0001,0.0375,0.0068,0.9973333333333334,0.002666666666666667,2.0184,0.0756,2.0185,0.0001,0.0,0.0,0.0,2.0185,0.0756,2.0941,2.092
146,0.0588,0.0002,0.059,0.0106,0.9966101694915255,0.0033898305084745766,3.3444,0.1397,3.3444,0.0,0.0,0.0,0.0,3.3444,0.1397,3.4840999999999998,3.48
147,0.0873,0.0003,0.0876,0.0158,0.9965753424657535,0.003424657534246575,4.7148,0.213,4.7148,0.0,0.0,0.0,0.0,4.7148,0.21300000000000002,4.9278,4.9326
148,0.1059,0.0016,0.1075,0.0193,0.9851162790697674,0.014883720930232559,5.8662,0.975,5.8662,0.0,0.0,0.0,0.0,5.866200000000001,0.975,6.841200000000001,6.8364
149,0.1776,0.0001,0.1777,0.032,0.9994372537985369,0.0005627462014631402,9.5898,0.0474,9.5898,0.0,0.0,0.0,0.0,9.5898,0.0474,9.6372,9.6369
